date,state,voteshare,pred
2020-08-03,District of Columbia,,
2020-08-04,District of Columbia,,
2020-08-05,District of Columbia,,
2020-08-06,District of Columbia,,
2020-08-07,District of Columbia,,
2020-08-08,District of Columbia,,
2020-08-09,District of Columbia,,
2020-08-10,District of Columbia,,
2020-08-11,District of Columbia,,
2020-08-12,District of Columbia,,
2020-08-13,District of Columbia,,
2020-08-14,District of Columbia,,
2020-08-15,District of Columbia,,
2020-08-16,District of Columbia,,
2020-08-17,District of Columbia,,
2020-08-18,District of Columbia,,
2020-08-19,District of Columbia,,
2020-08-20,District of Columbia,,
2020-08-21,District of Columbia,,
2020-08-22,District of Columbia,,
2020-08-23,District of Columbia,,
2020-08-24,District of Columbia,,
2020-08-25,District of Columbia,,
2020-08-26,District of Columbia,,
2020-08-27,District of Columbia,,
2020-08-28,District of Columbia,,
2020-08-29,District of Columbia,,
2020-08-30,District of Columbia,,
2020-08-31,District of Columbia,,
2020-09-01,District of Columbia,,
2020-09-02,District of Columbia,,
2020-09-03,District of Columbia,,
2020-09-04,District of Columbia,,
2020-09-05,District of Columbia,,
2020-09-06,District of Columbia,,
2020-09-07,District of Columbia,,
2020-09-08,District of Columbia,,
2020-09-09,District of Columbia,,
2020-09-10,District of Columbia,,
2020-09-11,District of Columbia,,
2020-09-12,District of Columbia,,
2020-09-13,District of Columbia,,
2020-09-14,District of Columbia,,
2020-09-15,District of Columbia,,
2020-09-16,District of Columbia,,
2020-09-17,District of Columbia,,
2020-09-18,District of Columbia,,
2020-09-19,District of Columbia,,
2020-09-20,District of Columbia,,0.99
2020-09-21,District of Columbia,,
2020-09-22,District of Columbia,,
2020-09-23,District of Columbia,,1.0
2020-09-24,District of Columbia,,
2020-09-25,District of Columbia,,
2020-09-26,District of Columbia,,
2020-09-27,District of Columbia,,
2020-09-28,District of Columbia,,1.0
2020-09-29,District of Columbia,,
2020-09-30,District of Columbia,,
2020-10-01,District of Columbia,,
2020-10-02,District of Columbia,,
2020-10-03,District of Columbia,,
2020-10-04,District of Columbia,,1.0
2020-10-05,District of Columbia,,
2020-10-06,District of Columbia,,
2020-10-07,District of Columbia,,
2020-10-08,District of Columbia,,
2020-10-09,District of Columbia,,
2020-10-10,District of Columbia,,1.0
2020-10-11,District of Columbia,,
2020-10-12,District of Columbia,,
2020-10-13,District of Columbia,,
2020-10-14,District of Columbia,,
2020-10-15,District of Columbia,,
2020-10-16,District of Columbia,,
2020-10-17,District of Columbia,,
2020-10-18,District of Columbia,,1.0
2020-10-19,District of Columbia,,
2020-10-20,District of Columbia,,
2020-10-21,District of Columbia,,
2020-10-22,District of Columbia,,
2020-10-23,District of Columbia,,1.0
2020-10-24,District of Columbia,,1.0
2020-10-25,District of Columbia,,
2020-10-26,District of Columbia,,1.0
2020-10-27,District of Columbia,,
2020-10-28,District of Columbia,,1.0
2020-10-29,District of Columbia,,
2020-10-30,District of Columbia,,
2020-10-31,District of Columbia,,
2020-11-01,District of Columbia,,1.0
2020-11-02,District of Columbia,,1.0
2020-11-03,District of Columbia,,1.0
2020-03-03,florida,0.491460858126641,
2020-03-04,florida,0.490347626009944,
2020-03-05,florida,0.48956458502463707,
2020-03-06,florida,0.488681512971008,
2020-03-07,florida,0.489757995296693,
2020-03-08,florida,0.49066185803196105,
2020-03-09,florida,0.491572115365544,
2020-03-10,florida,0.49253170877706104,
2020-03-11,florida,0.49338768404778705,
2020-03-12,florida,0.494204602155347,
2020-03-13,florida,0.495209783333145,
2020-03-14,florida,0.49608536493756505,
2020-03-15,florida,0.49708130433727293,
2020-03-16,florida,0.4979648566524771,
2020-03-17,florida,0.49913083068588504,
2020-03-18,florida,0.500313522551389,
2020-03-19,florida,0.500772189668535,
2020-03-20,florida,0.501300123365187,
2020-03-21,florida,0.501741327480128,
2020-03-22,florida,0.5021926438973571,
2020-03-23,florida,0.502673069851018,
2020-03-24,florida,0.503146040853496,
2020-03-25,florida,0.503632807960946,
2020-03-26,florida,0.503918491511835,
2020-03-27,florida,0.504126102428776,
2020-03-28,florida,0.50424243172758,
2020-03-29,florida,0.5044947217117101,
2020-03-30,florida,0.504828868981901,
2020-03-31,florida,0.505129188659438,
2020-04-01,florida,0.504773889805846,
2020-04-02,florida,0.504344913068913,
2020-04-03,florida,0.5040849469279539,
2020-04-04,florida,0.503716474145823,
2020-04-05,florida,0.503411382577984,
2020-04-06,florida,0.503121595597392,
2020-04-07,florida,0.508615125184606,
2020-04-08,florida,0.508674504905855,
2020-04-09,florida,0.5088854863443669,
2020-04-10,florida,0.509218089635283,
2020-04-11,florida,0.510068706698112,
2020-04-12,florida,0.510547475140092,
2020-04-13,florida,0.510898400133105,
2020-04-14,florida,0.511354253317481,
2020-04-15,florida,0.5134726453528901,
2020-04-16,florida,0.5124507930162371,
2020-04-17,florida,0.5114910430886721,
2020-04-18,florida,0.513553705446449,
2020-04-19,florida,0.515660740372614,
2020-04-20,florida,0.517691730199197,
2020-04-21,florida,0.519806019574548,
2020-04-22,florida,0.521776127281387,
2020-04-23,florida,0.5239382755640879,
2020-04-24,florida,0.523606418801405,
2020-04-25,florida,0.521599162411561,
2020-04-26,florida,0.519777141098106,
2020-04-27,florida,0.519297314040364,
2020-04-28,florida,0.518931913278312,
2020-04-29,florida,0.519031853906575,
2020-04-30,florida,0.5191207837582029,
2020-05-01,florida,0.519253868483121,
2020-05-02,florida,0.519226824523752,
2020-05-03,florida,0.517731620376699,
2020-05-04,florida,0.516468797345628,
2020-05-05,florida,0.5151181646663779,
2020-05-06,florida,0.516568558713629,
2020-05-07,florida,0.518039071309669,
2020-05-08,florida,0.5169384720046509,
2020-05-09,florida,0.515718158953657,
2020-05-10,florida,0.514209874039257,
2020-05-11,florida,0.509654264510881,
2020-05-12,florida,0.517287304033103,
2020-05-13,florida,0.5135688873352839,
2020-05-14,florida,0.509818229655784,
2020-05-15,florida,0.5061336061473879,
2020-05-16,florida,0.503329443287541,
2020-05-17,florida,0.50187020328004,
2020-05-18,florida,0.5005069443235121,
2020-05-19,florida,0.49685998071450704,
2020-05-20,florida,0.498667153312668,
2020-05-21,florida,0.4981062077693039,
2020-05-22,florida,0.502774407226559,
2020-05-23,florida,0.507342449867573,
2020-05-24,florida,0.511957490721236,
2020-05-25,florida,0.5137042802318429,
2020-05-26,florida,0.515527580107129,
2020-05-27,florida,0.5126968777127271,
2020-05-28,florida,0.512934891440043,
2020-05-29,florida,0.5134196006752489,
2020-05-30,florida,0.513988514576541,
2020-05-31,florida,0.525355233967156,
2020-06-01,florida,0.536505952807259,
2020-06-02,florida,0.545616148231983,
2020-06-03,florida,0.549251335439202,
2020-06-04,florida,0.549588456020924,
2020-06-05,florida,0.549841900112798,
2020-06-06,florida,0.5501806550013559,
2020-06-07,florida,0.5504484576355511,
2020-06-08,florida,0.5508021000405,
2020-06-09,florida,0.552082805860371,
2020-06-10,florida,0.548509348645595,
2020-06-11,florida,0.541922669430753,
2020-06-12,florida,0.5356168967353039,
2020-06-13,florida,0.529035880738625,
2020-06-14,florida,0.537518917271117,
2020-06-15,florida,0.5431301578456479,
2020-06-16,florida,0.543475537582636,
2020-06-17,florida,0.5508845990785649,
2020-06-18,florida,0.5580723408210041,
2020-06-19,florida,0.5601435857758779,
2020-06-20,florida,0.557150262121263,
2020-06-21,florida,0.5536217188108621,
2020-06-22,florida,0.550043421769565,
2020-06-23,florida,0.546505151990852,
2020-06-24,florida,0.543046371881827,
2020-06-25,florida,0.539463396113718,
2020-06-26,florida,0.535968825606438,
2020-06-27,florida,0.5325786368403611,
2020-06-28,florida,0.5319236557268111,
2020-06-29,florida,0.5339907307215349,
2020-06-30,florida,0.535833491636518,
2020-07-01,florida,0.538076687272257,
2020-07-02,florida,0.5403213970244339,
2020-07-03,florida,0.542557271718314,
2020-07-04,florida,0.540612245282223,
2020-07-05,florida,0.5387967188581679,
2020-07-06,florida,0.537041494624107,
2020-07-07,florida,0.533263086869844,
2020-07-08,florida,0.5297105227690061,
2020-07-09,florida,0.53440075906535,
2020-07-10,florida,0.534409644856628,
2020-07-11,florida,0.5344897926976451,
2020-07-12,florida,0.535896740453366,
2020-07-13,florida,0.5346508646822129,
2020-07-14,florida,0.533263390431251,
2020-07-15,florida,0.531133036915591,
2020-07-16,florida,0.5288474581765371,
2020-07-17,florida,0.526640462798659,
2020-07-18,florida,0.524699835614275,
2020-07-19,florida,0.5227822274539871,
2020-07-20,florida,0.522634682239652,
2020-07-21,florida,0.522355344513686,
2020-07-22,florida,0.519932747926586,
2020-07-23,florida,0.51750199916798,
2020-07-24,florida,0.524101991422904,
2020-07-25,florida,0.516066286688739,
2020-07-26,florida,0.517883717917892,
2020-07-27,florida,0.519717111429634,
2020-07-28,florida,0.516475484337251,
2020-07-29,florida,0.526839596285253,
2020-07-30,florida,0.534084176436337,
2020-07-31,florida,0.5334619041361359,
2020-08-01,florida,0.530148975047981,
2020-08-02,florida,0.52844075338286,
2020-08-03,florida,0.5268430973274351,
2020-08-04,florida,0.5263591832127079,
2020-08-05,florida,0.5255644140332579,
2020-08-06,florida,0.524447327971032,
2020-08-07,florida,0.525398521296852,
2020-08-08,florida,0.52400342784594,
2020-08-09,florida,0.5294781819706921,
2020-08-10,florida,0.525610850286113,
2020-08-11,florida,0.5217134601408939,
2020-08-12,florida,0.520582899262585,
2020-08-13,florida,0.522332240507826,
2020-08-14,florida,0.52536858663965,
2020-08-15,florida,0.531566760352407,
2020-08-16,florida,0.536977914309931,
2020-08-17,florida,0.544795197382863,
2020-08-18,florida,0.540885102683592,
2020-08-19,florida,0.535793071121384,
2020-08-20,florida,0.5306863996988761,
2020-08-21,florida,0.525659473309915,
2020-08-22,florida,0.520662634700894,
2020-08-23,florida,0.523678209921296,
2020-08-24,florida,0.526375527318186,
2020-08-25,florida,0.5209076205386121,
2020-08-26,florida,0.51990783112903,
2020-08-27,florida,0.518915010268857,
2020-08-28,florida,0.51957805578182,
2020-08-29,florida,0.519651316177132,
2020-08-30,florida,0.5222373009621,
2020-08-31,florida,0.517503950121476,
2020-09-01,florida,0.517632936327208,
2020-09-02,florida,0.517702890748073,
2020-09-03,florida,0.5174354681795321,
2020-09-04,florida,0.516831868835694,
2020-09-05,florida,0.5127526012200371,
2020-09-06,florida,0.512579421940997,
2020-09-07,florida,0.51269156424127,
2020-09-08,florida,0.5033432445112629,
2020-09-09,florida,0.510053273724134,
2020-09-10,florida,0.517161243939308,
2020-09-11,florida,0.5151798156927321,
2020-09-12,florida,0.51699749107298,
2020-09-13,florida,0.507696184023449,
2020-09-14,florida,0.5127148677796111,
2020-09-15,florida,0.507773383622612,
2020-09-16,florida,0.508350264478851,
2020-09-17,florida,0.502864820089489,
2020-09-18,florida,0.512097349171735,
2020-09-19,florida,0.513201509487455,
2020-09-20,florida,0.5137251575773181,0.8986666666666671
2020-09-21,florida,0.518082159202585,
2020-09-22,florida,0.518771704666004,
2020-09-23,florida,0.517356779224387,0.7755
2020-09-24,florida,0.5229311420596929,
2020-09-25,florida,0.527077133032227,
2020-09-26,florida,0.524731483976962,
2020-09-27,florida,0.521002283584769,
2020-09-28,florida,0.521613102754821,0.79575
2020-09-29,florida,0.522465660767003,
2020-09-30,florida,0.5272560660189329,
2020-10-01,florida,0.527765699686299,
2020-10-02,florida,0.529995051943692,
2020-10-03,florida,0.5347281656472139,
2020-10-04,florida,0.530401728796301,0.799833333333333
2020-10-05,florida,0.52945248576451,
2020-10-06,florida,0.522757706606042,
2020-10-07,florida,0.518784872136993,
2020-10-08,florida,0.520228239251789,
2020-10-09,florida,0.520127870568736,
2020-10-10,florida,0.518163580795439,0.7736666666666671
2020-10-11,florida,0.515499274577017,
2020-10-12,florida,0.518424134800953,
2020-10-13,florida,0.513529835580935,
2020-10-14,florida,0.5148850607012,
2020-10-15,florida,0.528898192201786,
2020-10-16,florida,0.522390549846402,
2020-10-17,florida,0.5220843957082539,
2020-10-18,florida,0.520444820982321,0.744083333333333
2020-10-19,florida,0.523698338699118,
2020-10-20,florida,0.519614611107164,
2020-10-21,florida,0.512431271288076,
2020-10-22,florida,0.514046407503421,
2020-10-23,florida,0.513680777331086,0.773166666666667
2020-10-24,florida,0.515986230984419,0.76825
2020-10-25,florida,0.521504513343948,
2020-10-26,florida,0.522354643789896,0.831833333333333
2020-10-27,florida,0.519259073950136,
2020-10-28,florida,0.5177714773591379,0.793166666666667
2020-10-29,florida,0.5146500625959041,
2020-10-30,florida,0.516550643700877,
2020-10-31,florida,0.5178952345212311,
2020-11-01,florida,0.514867966141232,0.709583333333333
2020-11-02,florida,0.517281155471743,0.78025
2020-11-03,florida,0.5197710818451851,0.8015
2020-03-03,georgia,0.474202696195089,
2020-03-04,georgia,0.47301593794394703,
2020-03-05,georgia,0.47237659095804796,
2020-03-06,georgia,0.471507985675067,
2020-03-07,georgia,0.47248927318678996,
2020-03-08,georgia,0.473499193468671,
2020-03-09,georgia,0.474583515782162,
2020-03-10,georgia,0.4755167106662971,
2020-03-11,georgia,0.476531947052097,
2020-03-12,georgia,0.47748511486889705,
2020-03-13,georgia,0.478419929442332,
2020-03-14,georgia,0.479368515383284,
2020-03-15,georgia,0.480335987403464,
2020-03-16,georgia,0.481293844909364,
2020-03-17,georgia,0.48245319053164704,
2020-03-18,georgia,0.483591964502469,
2020-03-19,georgia,0.483992207094557,
2020-03-20,georgia,0.4845212043414771,
2020-03-21,georgia,0.485011505252676,
2020-03-22,georgia,0.48549680379504395,
2020-03-23,georgia,0.486017013172317,
2020-03-24,georgia,0.486433658889446,
2020-03-25,georgia,0.486971449053656,
2020-03-26,georgia,0.487235539084603,
2020-03-27,georgia,0.487477523393605,
2020-03-28,georgia,0.487596833354435,
2020-03-29,georgia,0.48792444166736,
2020-03-30,georgia,0.48824567328557,
2020-03-31,georgia,0.48849143263503203,
2020-04-01,georgia,0.48795760302829794,
2020-04-02,georgia,0.48741085260804795,
2020-04-03,georgia,0.48692916026825606,
2020-04-04,georgia,0.4863759493107029,
2020-04-05,georgia,0.485914806436791,
2020-04-06,georgia,0.485462728042189,
2020-04-07,georgia,0.490785125267614,
2020-04-08,georgia,0.49069998598758297,
2020-04-09,georgia,0.49066059475785906,
2020-04-10,georgia,0.4906387921844079,
2020-04-11,georgia,0.49129466282785994,
2020-04-12,georgia,0.491677377209542,
2020-04-13,georgia,0.49193387499667207,
2020-04-14,georgia,0.492185468294998,
2020-04-15,georgia,0.494197225290629,
2020-04-16,georgia,0.49298511617735796,
2020-04-17,georgia,0.491887933296034,
2020-04-18,georgia,0.4938455103500429,
2020-04-19,georgia,0.49569625038976795,
2020-04-20,georgia,0.49756341549655997,
2020-04-21,georgia,0.49948271055788895,
2020-04-22,georgia,0.501372062112192,
2020-04-23,georgia,0.503545144210215,
2020-04-24,georgia,0.50303419419518,
2020-04-25,georgia,0.500913911480258,
2020-04-26,georgia,0.498953069352406,
2020-04-27,georgia,0.4987161752689961,
2020-04-28,georgia,0.49859553162844705,
2020-04-29,georgia,0.498918407686456,
2020-04-30,georgia,0.49935804368948794,
2020-05-01,georgia,0.49975581760473997,
2020-05-02,georgia,0.50001039423983,
2020-05-03,georgia,0.498761145321168,
2020-05-04,georgia,0.49779184941025706,
2020-05-05,georgia,0.49671162160248294,
2020-05-06,georgia,0.497573961971173,
2020-05-07,georgia,0.49853652706379703,
2020-05-08,georgia,0.496940032960576,
2020-05-09,georgia,0.49517272317869604,
2020-05-10,georgia,0.49314637351483703,
2020-05-11,georgia,0.488033315969677,
2020-05-12,georgia,0.49522513665481105,
2020-05-13,georgia,0.49075538926937995,
2020-05-14,georgia,0.48622021724838504,
2020-05-15,georgia,0.481851172641085,
2020-05-16,georgia,0.47801519037876294,
2020-05-17,georgia,0.47550472509922,
2020-05-18,georgia,0.473140863051396,
2020-05-19,georgia,0.468320889458074,
2020-05-20,georgia,0.46908221784263,
2020-05-21,georgia,0.467499117085453,
2020-05-22,georgia,0.4711364083598329,
2020-05-23,georgia,0.474592907060937,
2020-05-24,georgia,0.478114786722932,
2020-05-25,georgia,0.479511961638753,
2020-05-26,georgia,0.48099049440252795,
2020-05-27,georgia,0.47788628459549504,
2020-05-28,georgia,0.4778221650084721,
2020-05-29,georgia,0.477881866485795,
2020-05-30,georgia,0.47796092279261,
2020-05-31,georgia,0.489283131205139,
2020-06-01,georgia,0.500551615448009,
2020-06-02,georgia,0.5097573221369139,
2020-06-03,georgia,0.5134212111438831,
2020-06-04,georgia,0.513798852588415,
2020-06-05,georgia,0.514239926770609,
2020-06-06,georgia,0.5146914251602921,
2020-06-07,georgia,0.514980363720544,
2020-06-08,georgia,0.515426295356905,
2020-06-09,georgia,0.51669427225146,
2020-06-10,georgia,0.5130397773823849,
2020-06-11,georgia,0.508473017875231,
2020-06-12,georgia,0.504132629229742,
2020-06-13,georgia,0.499533379588102,
2020-06-14,georgia,0.510544169690543,
2020-06-15,georgia,0.516622302729609,
2020-06-16,georgia,0.517371235653288,
2020-06-17,georgia,0.525255660038554,
2020-06-18,georgia,0.532850525217496,
2020-06-19,georgia,0.535253421139391,
2020-06-20,georgia,0.532618873724086,
2020-06-21,georgia,0.529474805029615,
2020-06-22,georgia,0.526218181597519,
2020-06-23,georgia,0.5230076279785569,
2020-06-24,georgia,0.519855170689064,
2020-06-25,georgia,0.516679471219991,
2020-06-26,georgia,0.51361769660322,
2020-06-27,georgia,0.510497832342666,
2020-06-28,georgia,0.5097225625197129,
2020-06-29,georgia,0.511720853099659,
2020-06-30,georgia,0.513442217681323,
2020-07-01,georgia,0.5155718027156221,
2020-07-02,georgia,0.517764693939974,
2020-07-03,georgia,0.519812895433749,
2020-07-04,georgia,0.517749570557725,
2020-07-05,georgia,0.515892876449432,
2020-07-06,georgia,0.5139828996092229,
2020-07-07,georgia,0.5100051942088211,
2020-07-08,georgia,0.5062111642723099,
2020-07-09,georgia,0.5116566705174811,
2020-07-10,georgia,0.512467815872242,
2020-07-11,georgia,0.513328849090456,
2020-07-12,georgia,0.5161294934822249,
2020-07-13,georgia,0.5153449777359339,
2020-07-14,georgia,0.514453487944589,
2020-07-15,georgia,0.512866242768786,
2020-07-16,georgia,0.5111492250593039,
2020-07-17,georgia,0.509407608387167,
2020-07-18,georgia,0.507980517788329,
2020-07-19,georgia,0.506733519682109,
2020-07-20,georgia,0.507068513972001,
2020-07-21,georgia,0.5072258411874421,
2020-07-22,georgia,0.504030893364288,
2020-07-23,georgia,0.500781681685492,
2020-07-24,georgia,0.506700739448118,
2020-07-25,georgia,0.49792519931164203,
2020-07-26,georgia,0.499203966614865,
2020-07-27,georgia,0.500547251222795,
2020-07-28,georgia,0.49685681582050206,
2020-07-29,georgia,0.506712139413265,
2020-07-30,georgia,0.51368408103548,
2020-07-31,georgia,0.512867166031708,
2020-08-01,georgia,0.509318568463767,
2020-08-02,georgia,0.5074544799544439,
2020-08-03,georgia,0.50560038336082,
2020-08-04,georgia,0.50492905203278,
2020-08-05,georgia,0.503864537693853,
2020-08-06,georgia,0.5024192648529899,
2020-08-07,georgia,0.503035587675543,
2020-08-08,georgia,0.500360435372614,
2020-08-09,georgia,0.505120213258225,
2020-08-10,georgia,0.500625878366059,
2020-08-11,georgia,0.496052656552331,
2020-08-12,georgia,0.49523380790498706,
2020-08-13,georgia,0.49720144951148293,
2020-08-14,georgia,0.49874547503202105,
2020-08-15,georgia,0.504513386024792,
2020-08-16,georgia,0.509445964694398,
2020-08-17,georgia,0.518500182648955,
2020-08-18,georgia,0.515809536154272,
2020-08-19,georgia,0.5119066528897349,
2020-08-20,georgia,0.507917314754253,
2020-08-21,georgia,0.504006201499917,
2020-08-22,georgia,0.500212214294565,
2020-08-23,georgia,0.503164718956638,
2020-08-24,georgia,0.507618421327396,
2020-08-25,georgia,0.503844461106836,
2020-08-26,georgia,0.501428110976021,
2020-08-27,georgia,0.499039223572343,
2020-08-28,georgia,0.49781276357111,
2020-08-29,georgia,0.49609484973563894,
2020-08-30,georgia,0.496872372860199,
2020-08-31,georgia,0.49289181134125204,
2020-09-01,georgia,0.49388070978126203,
2020-09-02,georgia,0.494762094847734,
2020-09-03,georgia,0.49805360491009004,
2020-09-04,georgia,0.49853060732740795,
2020-09-05,georgia,0.495428099237459,
2020-09-06,georgia,0.495947182383534,
2020-09-07,georgia,0.496630375106282,
2020-09-08,georgia,0.48921003111975603,
2020-09-09,georgia,0.49787359216113397,
2020-09-10,georgia,0.5070272022550439,
2020-09-11,georgia,0.507063127982464,
2020-09-12,georgia,0.509249894624554,
2020-09-13,georgia,0.50029274619755,
2020-09-14,georgia,0.504802244269627,
2020-09-15,georgia,0.5000519241092071,
2020-09-16,georgia,0.49973458889809796,
2020-09-17,georgia,0.49378798632552706,
2020-09-18,georgia,0.499590109683969,
2020-09-19,georgia,0.499259736905516,
2020-09-20,georgia,0.499852923423135,0.6859999999999999
2020-09-21,georgia,0.504465927404381,
2020-09-22,georgia,0.503817848834417,
2020-09-23,georgia,0.501051162324125,0.66375
2020-09-24,georgia,0.5066296979924361,
2020-09-25,georgia,0.511893959584213,
2020-09-26,georgia,0.5096231748265371,
2020-09-27,georgia,0.5060943291012079,
2020-09-28,georgia,0.5052451038155079,0.664583333333333
2020-09-29,georgia,0.504573637392562,
2020-09-30,georgia,0.50859557276849,
2020-10-01,georgia,0.508022614478295,
2020-10-02,georgia,0.509336187326253,
2020-10-03,georgia,0.51115411959272,
2020-10-04,georgia,0.506693112089161,0.68125
2020-10-05,georgia,0.50548279675731,
2020-10-06,georgia,0.4981538695142079,
2020-10-07,georgia,0.497708909390769,
2020-10-08,georgia,0.503660438455645,
2020-10-09,georgia,0.5079689532750921,
2020-10-10,georgia,0.5134139063506,0.631916666666667
2020-10-11,georgia,0.512573819035874,
2020-10-12,georgia,0.515136133085739,
2020-10-13,georgia,0.507374079588423,
2020-10-14,georgia,0.504200648672874,
2020-10-15,georgia,0.512070897022052,
2020-10-16,georgia,0.506520353238789,
2020-10-17,georgia,0.507956775133101,
2020-10-18,georgia,0.50719436704198,0.681083333333333
2020-10-19,georgia,0.511567604346507,
2020-10-20,georgia,0.5086695624359879,
2020-10-21,georgia,0.502704357177582,
2020-10-22,georgia,0.506060364691251,
2020-10-23,georgia,0.5073991447391369,0.667
2020-10-24,georgia,0.511541296572023,0.5885
2020-10-25,georgia,0.514020676183466,
2020-10-26,georgia,0.5107963160226,0.681083333333333
2020-10-27,georgia,0.5073727222884771,
2020-10-28,georgia,0.5062901666740279,0.740333333333333
2020-10-29,georgia,0.502534465150028,
2020-10-30,georgia,0.5006728737862189,
2020-10-31,georgia,0.502123074397261,
2020-11-01,georgia,0.497215255316379,0.651916666666667
2020-11-02,georgia,0.4995259851931211,0.677083333333333
2020-11-03,georgia,0.5019226968475471,0.532
2020-03-03,hawaii,0.639951212059077,
2020-03-04,hawaii,0.6389773306211309,
2020-03-05,hawaii,0.638359309523865,
2020-03-06,hawaii,0.637650636261085,
2020-03-07,hawaii,0.638542695156585,
2020-03-08,hawaii,0.639400246521025,
2020-03-09,hawaii,0.640321267423214,
2020-03-10,hawaii,0.6411703638006271,
2020-03-11,hawaii,0.641983979907212,
2020-03-12,hawaii,0.6428237523378671,
2020-03-13,hawaii,0.643691815684045,
2020-03-14,hawaii,0.644588571770939,
2020-03-15,hawaii,0.645574146010624,
2020-03-16,hawaii,0.646416018218715,
2020-03-17,hawaii,0.647509080231929,
2020-03-18,hawaii,0.6484698144883709,
2020-03-19,hawaii,0.648874546135192,
2020-03-20,hawaii,0.649362514252464,
2020-03-21,hawaii,0.6498969000581329,
2020-03-22,hawaii,0.650380684318255,
2020-03-23,hawaii,0.650925376821535,
2020-03-24,hawaii,0.651370533059296,
2020-03-25,hawaii,0.651868231815882,
2020-03-26,hawaii,0.6521073482913821,
2020-03-27,hawaii,0.652265394216128,
2020-03-28,hawaii,0.652424108664712,
2020-03-29,hawaii,0.6526896312865561,
2020-03-30,hawaii,0.652938252327953,
2020-03-31,hawaii,0.6532524416627541,
2020-04-01,hawaii,0.6529659504091659,
2020-04-02,hawaii,0.6525245505004571,
2020-04-03,hawaii,0.652354321300828,
2020-04-04,hawaii,0.652056782051945,
2020-04-05,hawaii,0.651857271929141,
2020-04-06,hawaii,0.6516637073924351,
2020-04-07,hawaii,0.6566534346129411,
2020-04-08,hawaii,0.6566376318558891,
2020-04-09,hawaii,0.656809072689734,
2020-04-10,hawaii,0.657031281494697,
2020-04-11,hawaii,0.6578841185150921,
2020-04-12,hawaii,0.658343322536145,
2020-04-13,hawaii,0.658765804312901,
2020-04-14,hawaii,0.659138118579343,
2020-04-15,hawaii,0.6610871780435071,
2020-04-16,hawaii,0.6602142922524449,
2020-04-17,hawaii,0.65940417394089,
2020-04-18,hawaii,0.661309014716236,
2020-04-19,hawaii,0.6630458170598921,
2020-04-20,hawaii,0.6648611611856761,
2020-04-21,hawaii,0.6668252327877221,
2020-04-22,hawaii,0.6686476097568771,
2020-04-23,hawaii,0.6706456058535529,
2020-04-24,hawaii,0.670458534214167,
2020-04-25,hawaii,0.668776550197589,
2020-04-26,hawaii,0.6672254535687699,
2020-04-27,hawaii,0.66677310466904,
2020-04-28,hawaii,0.666481640549905,
2020-04-29,hawaii,0.666549311794925,
2020-04-30,hawaii,0.666636413992604,
2020-05-01,hawaii,0.666789628662093,
2020-05-02,hawaii,0.666844106737938,
2020-05-03,hawaii,0.6656907985881989,
2020-05-04,hawaii,0.664578555892324,
2020-05-05,hawaii,0.6634787035187371,
2020-05-06,hawaii,0.664723887262267,
2020-05-07,hawaii,0.666077313197183,
2020-05-08,hawaii,0.665186057283356,
2020-05-09,hawaii,0.664200430079501,
2020-05-10,hawaii,0.662925712213803,
2020-05-11,hawaii,0.658988343979622,
2020-05-12,hawaii,0.665803041472974,
2020-05-13,hawaii,0.661644617759631,
2020-05-14,hawaii,0.6573375400039599,
2020-05-15,hawaii,0.6531909671753481,
2020-05-16,hawaii,0.649600942433057,
2020-05-17,hawaii,0.647040034270249,
2020-05-18,hawaii,0.644624343957658,
2020-05-19,hawaii,0.6399773566924151,
2020-05-20,hawaii,0.640544692713651,
2020-05-21,hawaii,0.638885805963681,
2020-05-22,hawaii,0.641937422296381,
2020-05-23,hawaii,0.644882821578664,
2020-05-24,hawaii,0.6479723120687261,
2020-05-25,hawaii,0.6489696489782572,
2020-05-26,hawaii,0.650127334118243,
2020-05-27,hawaii,0.6470730615485151,
2020-05-28,hawaii,0.646825397572845,
2020-05-29,hawaii,0.646773693912996,
2020-05-30,hawaii,0.646669485584931,
2020-05-31,hawaii,0.656705209251552,
2020-06-01,hawaii,0.66652445455983,
2020-06-02,hawaii,0.674382922047291,
2020-06-03,hawaii,0.677403046206539,
2020-06-04,hawaii,0.6775238216385269,
2020-06-05,hawaii,0.6775762781238299,
2020-06-06,hawaii,0.6777946598400579,
2020-06-07,hawaii,0.677916996700852,
2020-06-08,hawaii,0.678085417992741,
2020-06-09,hawaii,0.679042319016435,
2020-06-10,hawaii,0.6758491997580219,
2020-06-11,hawaii,0.671668660214086,
2020-06-12,hawaii,0.6676239553600479,
2020-06-13,hawaii,0.663364926184871,
2020-06-14,hawaii,0.672922594310996,
2020-06-15,hawaii,0.677997896865073,
2020-06-16,hawaii,0.6784647427628959,
2020-06-17,hawaii,0.68498345215746,
2020-06-18,hawaii,0.69125999723776,
2020-06-19,hawaii,0.6931359834658951,
2020-06-20,hawaii,0.690638307128903,
2020-06-21,hawaii,0.6877345578554611,
2020-06-22,hawaii,0.684759303850064,
2020-06-23,hawaii,0.6817622699236711,
2020-06-24,hawaii,0.6788176089471121,
2020-06-25,hawaii,0.6758423814889399,
2020-06-26,hawaii,0.6729525425677271,
2020-06-27,hawaii,0.6701445607246921,
2020-06-28,hawaii,0.6692696255996811,
2020-06-29,hawaii,0.6708481864125421,
