date,state,pred
2020-10-05T12:48:54Z,Wisconsin,0.72
2020-10-05T12:48:54Z,Wyoming,0.05
2020-10-04T17:43:41Z,Alabama,0.05
2020-10-04T17:43:41Z,Alaska,0.24
2020-10-04T17:43:41Z,Arizona,0.68
2020-10-04T17:43:41Z,Arkansas,0.08
2020-10-04T17:43:41Z,California,0.96
2020-10-04T17:43:41Z,Colorado,0.9
2020-10-04T17:43:41Z,Connecticut,0.95
2020-10-04T17:43:41Z,DC,0.98
2020-10-04T17:43:41Z,Delaware,0.95
2020-10-04T17:43:41Z,Florida,0.55
2020-10-04T17:43:41Z,Georgia,0.44
2020-10-04T17:43:41Z,Hawaii,0.96
2020-10-04T17:43:41Z,Idaho,0.06
2020-10-04T17:43:41Z,Illinois,0.95
2020-10-04T17:43:41Z,Indiana,0.12
2020-10-04T17:43:41Z,Iowa,0.44
2020-10-04T17:43:41Z,Kansas,0.13
2020-10-04T17:43:41Z,Kentucky,0.07
2020-10-04T17:43:41Z,Louisiana,0.08
2020-10-04T17:43:41Z,ME-01,0.95
2020-10-04T17:43:41Z,ME-02,0.6
2020-10-04T17:43:41Z,Maine,0.9
2020-10-04T17:43:41Z,Maryland,0.96
2020-10-04T17:43:41Z,Massachusetts,0.97
2020-10-04T17:43:41Z,Michigan,0.77
2020-10-04T17:43:41Z,Minnesota,0.77
2020-10-04T17:43:41Z,Mississippi,0.08
2020-10-04T17:43:41Z,Missouri,0.14
2020-10-04T17:43:41Z,Montana,0.15
2020-10-04T17:43:41Z,NE-01,0.12
2020-10-04T17:43:41Z,NE-02,0.79
2020-10-04T17:43:41Z,NE-03,0.03
2020-10-04T17:43:41Z,Nebraska,0.07
2020-10-04T17:43:41Z,Nevada,0.8
2020-10-04T17:43:41Z,New Hampshire,0.78
2020-10-04T17:43:41Z,New Jersey,0.96
2020-10-04T17:43:41Z,New Mexico,0.91
2020-10-04T17:43:41Z,New York,0.94
2020-10-04T17:43:41Z,North Carolina,0.54
2020-10-04T17:43:41Z,North Dakota,0.05
2020-10-04T17:43:41Z,Ohio,0.49
2020-10-04T17:43:41Z,Oklahoma,0.05
2020-10-04T17:43:41Z,Oregon,0.94
2020-10-04T17:43:41Z,Pennsylvania,0.7
2020-10-04T17:43:41Z,Rhode Island,0.95
2020-10-04T17:43:41Z,South Carolina,0.18
2020-10-04T17:43:41Z,South Dakota,0.07
2020-10-04T17:43:41Z,Tennessee,0.08
2020-10-04T17:43:41Z,Texas,0.3
2020-10-04T17:43:41Z,Utah,0.09
2020-10-04T17:43:41Z,Vermont,0.96
2020-10-04T17:43:41Z,Virginia,0.9
2020-10-04T17:43:41Z,Washington,0.96
2020-10-04T17:43:41Z,West Virginia,0.06
2020-10-04T17:43:41Z,Wisconsin,0.73
2020-10-04T17:43:41Z,Wyoming,0.05
2020-10-04T12:40:43Z,Alabama,0.06
2020-10-04T12:40:43Z,Alaska,0.22
2020-10-04T12:40:43Z,Arizona,0.67
2020-10-04T12:40:43Z,Arkansas,0.08
2020-10-04T12:40:43Z,California,0.96
2020-10-04T12:40:43Z,Colorado,0.9
2020-10-04T12:40:43Z,Connecticut,0.95
2020-10-04T12:40:43Z,DC,0.98
2020-10-04T12:40:43Z,Delaware,0.95
2020-10-04T12:40:43Z,Florida,0.54
2020-10-04T12:40:43Z,Georgia,0.44
2020-10-04T12:40:43Z,Hawaii,0.96
2020-10-04T12:40:43Z,Idaho,0.05
2020-10-04T12:40:43Z,Illinois,0.95
2020-10-04T12:40:43Z,Indiana,0.12
2020-10-04T12:40:43Z,Iowa,0.44
2020-10-04T12:40:43Z,Kansas,0.13
2020-10-04T12:40:43Z,Kentucky,0.07
2020-10-04T12:40:43Z,Louisiana,0.08
2020-10-04T12:40:43Z,ME-01,0.95
2020-10-04T12:40:43Z,ME-02,0.59
2020-10-04T12:40:43Z,Maine,0.9
2020-10-04T12:40:43Z,Maryland,0.96
2020-10-04T12:40:43Z,Massachusetts,0.97
2020-10-04T12:40:43Z,Michigan,0.77
2020-10-04T12:40:43Z,Minnesota,0.78
2020-10-04T12:40:43Z,Mississippi,0.08
2020-10-04T12:40:43Z,Missouri,0.14
2020-10-04T12:40:43Z,Montana,0.14
2020-10-04T12:40:43Z,NE-01,0.12
2020-10-04T12:40:43Z,NE-02,0.78
2020-10-04T12:40:43Z,NE-03,0.03
2020-10-04T12:40:43Z,Nebraska,0.07
2020-10-04T12:40:43Z,Nevada,0.8
2020-10-04T12:40:43Z,New Hampshire,0.77
2020-10-04T12:40:43Z,New Jersey,0.96
2020-10-04T12:40:43Z,New Mexico,0.91
2020-10-04T12:40:43Z,New York,0.94
2020-10-04T12:40:43Z,North Carolina,0.54
2020-10-04T12:40:43Z,North Dakota,0.05
2020-10-04T12:40:43Z,Ohio,0.48
2020-10-04T12:40:43Z,Oklahoma,0.05
2020-10-04T12:40:43Z,Oregon,0.95
2020-10-04T12:40:43Z,Pennsylvania,0.7
2020-10-04T12:40:43Z,Rhode Island,0.95
2020-10-04T12:40:43Z,South Carolina,0.19
2020-10-04T12:40:43Z,South Dakota,0.07
2020-10-04T12:40:43Z,Tennessee,0.08
2020-10-04T12:40:43Z,Texas,0.3
2020-10-04T12:40:43Z,Utah,0.09
2020-10-04T12:40:43Z,Vermont,0.96
2020-10-04T12:40:43Z,Virginia,0.9
2020-10-04T12:40:43Z,Washington,0.96
2020-10-04T12:40:43Z,West Virginia,0.06
2020-10-04T12:40:43Z,Wisconsin,0.73
2020-10-04T12:40:43Z,Wyoming,0.05
2020-10-03T16:45:15Z,Alabama,0.07
2020-10-03T16:45:15Z,Alaska,0.23
2020-10-03T16:45:15Z,Arizona,0.67
2020-10-03T16:45:15Z,Arkansas,0.08
2020-10-03T16:45:15Z,California,0.96
2020-10-03T16:45:15Z,Colorado,0.9
2020-10-03T16:45:15Z,Connecticut,0.95
2020-10-03T16:45:15Z,DC,0.98
2020-10-03T16:45:15Z,Delaware,0.95
2020-10-03T16:45:15Z,Florida,0.57
2020-10-03T16:45:15Z,Georgia,0.46
2020-10-03T16:45:15Z,Hawaii,0.96
2020-10-03T16:45:15Z,Idaho,0.05
2020-10-03T16:45:15Z,Illinois,0.95
2020-10-03T16:45:15Z,Indiana,0.13
2020-10-03T16:45:15Z,Iowa,0.46
2020-10-03T16:45:15Z,Kansas,0.13
2020-10-03T16:45:15Z,Kentucky,0.07
2020-10-03T16:45:15Z,Louisiana,0.09
2020-10-03T16:45:15Z,ME-01,0.95
2020-10-03T16:45:15Z,ME-02,0.6
2020-10-03T16:45:15Z,Maine,0.9
2020-10-03T16:45:15Z,Maryland,0.96
2020-10-03T16:45:15Z,Massachusetts,0.97
2020-10-03T16:45:15Z,Michigan,0.79
2020-10-03T16:45:15Z,Minnesota,0.8
2020-10-03T16:45:15Z,Mississippi,0.08
2020-10-03T16:45:15Z,Missouri,0.13
2020-10-03T16:45:15Z,Montana,0.16
2020-10-03T16:45:15Z,NE-01,0.12
2020-10-03T16:45:15Z,NE-02,0.8
2020-10-03T16:45:15Z,NE-03,0.03
2020-10-03T16:45:15Z,Nebraska,0.08
2020-10-03T16:45:15Z,Nevada,0.8
2020-10-03T16:45:15Z,New Hampshire,0.79
2020-10-03T16:45:15Z,New Jersey,0.96
2020-10-03T16:45:15Z,New Mexico,0.91
2020-10-03T16:45:15Z,New York,0.94
2020-10-03T16:45:15Z,North Carolina,0.55
2020-10-03T16:45:15Z,North Dakota,0.06
2020-10-03T16:45:15Z,Ohio,0.49
2020-10-03T16:45:15Z,Oklahoma,0.05
2020-10-03T16:45:15Z,Oregon,0.94
2020-10-03T16:45:15Z,Pennsylvania,0.74
2020-10-03T16:45:15Z,Rhode Island,0.95
2020-10-03T16:45:15Z,South Carolina,0.17
2020-10-03T16:45:15Z,South Dakota,0.07
2020-10-03T16:45:15Z,Tennessee,0.08
2020-10-03T16:45:15Z,Texas,0.32
2020-10-03T16:45:15Z,Utah,0.1
2020-10-03T16:45:15Z,Vermont,0.96
2020-10-03T16:45:15Z,Virginia,0.9
2020-10-03T16:45:15Z,Washington,0.96
2020-10-03T16:45:15Z,West Virginia,0.05
2020-10-03T16:45:15Z,Wisconsin,0.76
2020-10-03T16:45:15Z,Wyoming,0.05
2020-10-03T14:45:16Z,Alabama,0.07
2020-10-03T14:45:16Z,Alaska,0.24
2020-10-03T14:45:16Z,Arizona,0.67
2020-10-03T14:45:16Z,Arkansas,0.08
2020-10-03T14:45:16Z,California,0.96
2020-10-03T14:45:16Z,Colorado,0.9
2020-10-03T14:45:16Z,Connecticut,0.95
2020-10-03T14:45:16Z,DC,0.98
2020-10-03T14:45:16Z,Delaware,0.95
2020-10-03T14:45:16Z,Florida,0.55
2020-10-03T14:45:16Z,Georgia,0.45
2020-10-03T14:45:16Z,Hawaii,0.96
2020-10-03T14:45:16Z,Idaho,0.05
2020-10-03T14:45:16Z,Illinois,0.95
2020-10-03T14:45:16Z,Indiana,0.13
2020-10-03T14:45:16Z,Iowa,0.46
2020-10-03T14:45:16Z,Kansas,0.13
2020-10-03T14:45:16Z,Kentucky,0.07
2020-10-03T14:45:16Z,Louisiana,0.09
2020-10-03T14:45:16Z,ME-01,0.95
2020-10-03T14:45:16Z,ME-02,0.6
2020-10-03T14:45:16Z,Maine,0.9
2020-10-03T14:45:16Z,Maryland,0.96
2020-10-03T14:45:16Z,Massachusetts,0.97
2020-10-03T14:45:16Z,Michigan,0.79
2020-10-03T14:45:16Z,Minnesota,0.8
2020-10-03T14:45:16Z,Mississippi,0.08
2020-10-03T14:45:16Z,Missouri,0.13
2020-10-03T14:45:16Z,Montana,0.15
2020-10-03T14:45:16Z,NE-01,0.12
2020-10-03T14:45:16Z,NE-02,0.8
2020-10-03T14:45:16Z,NE-03,0.03
2020-10-03T14:45:16Z,Nebraska,0.08
2020-10-03T14:45:16Z,Nevada,0.8
2020-10-03T14:45:16Z,New Hampshire,0.79
2020-10-03T14:45:16Z,New Jersey,0.96
2020-10-03T14:45:16Z,New Mexico,0.91
2020-10-03T14:45:16Z,New York,0.94
2020-10-03T14:45:16Z,North Carolina,0.55
2020-10-03T14:45:16Z,North Dakota,0.06
2020-10-03T14:45:16Z,Ohio,0.49
2020-10-03T14:45:16Z,Oklahoma,0.05
2020-10-03T14:45:16Z,Oregon,0.95
2020-10-03T14:45:16Z,Pennsylvania,0.73
2020-10-03T14:45:16Z,Rhode Island,0.95
2020-10-03T14:45:16Z,South Carolina,0.17
2020-10-03T14:45:16Z,South Dakota,0.07
2020-10-03T14:45:16Z,Tennessee,0.08
2020-10-03T14:45:16Z,Texas,0.32
2020-10-03T14:45:16Z,Utah,0.1
2020-10-03T14:45:16Z,Vermont,0.96
2020-10-03T14:45:16Z,Virginia,0.9
2020-10-03T14:45:16Z,Washington,0.96
2020-10-03T14:45:16Z,West Virginia,0.05
2020-10-03T14:45:16Z,Wisconsin,0.76
2020-10-03T14:45:16Z,Wyoming,0.05
2020-10-02T14:47:06Z,Alabama,0.06
2020-10-02T14:47:06Z,Alaska,0.26
2020-10-02T14:47:06Z,Arizona,0.67
2020-10-02T14:47:06Z,Arkansas,0.1
2020-10-02T14:47:06Z,California,0.96
2020-10-02T14:47:06Z,Colorado,0.89
2020-10-02T14:47:06Z,Connecticut,0.95
2020-10-02T14:47:06Z,DC,0.98
2020-10-02T14:47:06Z,Delaware,0.95
2020-10-02T14:47:06Z,Florida,0.54
2020-10-02T14:47:06Z,Georgia,0.46
2020-10-02T14:47:06Z,Hawaii,0.96
2020-10-02T14:47:06Z,Idaho,0.04
2020-10-02T14:47:06Z,Illinois,0.94
2020-10-02T14:47:06Z,Indiana,0.15
2020-10-02T14:47:06Z,Iowa,0.48
2020-10-02T14:47:06Z,Kansas,0.14
2020-10-02T14:47:06Z,Kentucky,0.07
2020-10-02T14:47:06Z,Louisiana,0.08
2020-10-02T14:47:06Z,ME-01,0.95
2020-10-02T14:47:06Z,ME-02,0.6
2020-10-02T14:47:06Z,Maine,0.9
2020-10-02T14:47:06Z,Maryland,0.96
2020-10-02T14:47:06Z,Massachusetts,0.97
2020-10-02T14:47:06Z,Michigan,0.78
2020-10-02T14:47:06Z,Minnesota,0.84
2020-10-02T14:47:06Z,Mississippi,0.09
2020-10-02T14:47:06Z,Missouri,0.14
2020-10-02T14:47:06Z,Montana,0.19
2020-10-02T14:47:06Z,NE-01,0.11
2020-10-02T14:47:06Z,NE-02,0.82
2020-10-02T14:47:06Z,NE-03,0.03
2020-10-02T14:47:06Z,Nebraska,0.07
2020-10-02T14:47:06Z,Nevada,0.82
2020-10-02T14:47:06Z,New Hampshire,0.81
2020-10-02T14:47:06Z,New Jersey,0.96
2020-10-02T14:47:06Z,New Mexico,0.91
2020-10-02T14:47:06Z,New York,0.94
2020-10-02T14:47:06Z,North Carolina,0.55
2020-10-02T14:47:06Z,North Dakota,0.05
2020-10-02T14:47:06Z,Ohio,0.49
2020-10-02T14:47:06Z,Oklahoma,0.05
2020-10-02T14:47:06Z,Oregon,0.94
2020-10-02T14:47:06Z,Pennsylvania,0.73
2020-10-02T14:47:06Z,Rhode Island,0.95
2020-10-02T14:47:06Z,South Carolina,0.22
2020-10-02T14:47:06Z,South Dakota,0.07
2020-10-02T14:47:06Z,Tennessee,0.09
2020-10-02T14:47:06Z,Texas,0.31
2020-10-02T14:47:06Z,Utah,0.09
2020-10-02T14:47:06Z,Vermont,0.96
2020-10-02T14:47:06Z,Virginia,0.9
2020-10-02T14:47:06Z,Washington,0.95
2020-10-02T14:47:06Z,West Virginia,0.05
2020-10-02T14:47:06Z,Wisconsin,0.75
2020-10-02T14:47:06Z,Wyoming,0.05
2020-10-01T13:10:37Z,Alabama,0.05
2020-10-01T13:10:37Z,Alaska,0.19
2020-10-01T13:10:37Z,Arizona,0.64
2020-10-01T13:10:37Z,Arkansas,0.07
2020-10-01T13:10:37Z,California,0.95
2020-10-01T13:10:37Z,Colorado,0.89
2020-10-01T13:10:37Z,Connecticut,0.95
2020-10-01T13:10:37Z,DC,0.98
2020-10-01T13:10:37Z,Delaware,0.95
2020-10-01T13:10:37Z,Florida,0.51
2020-10-01T13:10:37Z,Georgia,0.42
2020-10-01T13:10:37Z,Hawaii,0.96
2020-10-01T13:10:37Z,Idaho,0.04
2020-10-01T13:10:37Z,Illinois,0.94
2020-10-01T13:10:37Z,Indiana,0.09
2020-10-01T13:10:37Z,Iowa,0.41
2020-10-01T13:10:37Z,Kansas,0.1
2020-10-01T13:10:37Z,Kentucky,0.06
2020-10-01T13:10:37Z,Louisiana,0.08
2020-10-01T13:10:37Z,ME-01,0.95
2020-10-01T13:10:37Z,ME-02,0.52
2020-10-01T13:10:37Z,Maine,0.86
2020-10-01T13:10:37Z,Maryland,0.96
2020-10-01T13:10:37Z,Massachusetts,0.97
2020-10-01T13:10:37Z,Michigan,0.75
2020-10-01T13:10:37Z,Minnesota,0.77
2020-10-01T13:10:37Z,Mississippi,0.08
2020-10-01T13:10:37Z,Missouri,0.12
2020-10-01T13:10:37Z,Montana,0.12
2020-10-01T13:10:37Z,NE-01,0.11
2020-10-01T13:10:37Z,NE-02,0.76
2020-10-01T13:10:37Z,NE-03,0.03
2020-10-01T13:10:37Z,Nebraska,0.06
2020-10-01T13:10:37Z,Nevada,0.77
2020-10-01T13:10:37Z,New Hampshire,0.77
2020-10-01T13:10:37Z,New Jersey,0.95
2020-10-01T13:10:37Z,New Mexico,0.9
2020-10-01T13:10:37Z,New York,0.94
2020-10-01T13:10:37Z,North Carolina,0.52
2020-10-01T13:10:37Z,North Dakota,0.04
2020-10-01T13:10:37Z,Ohio,0.46
2020-10-01T13:10:37Z,Oklahoma,0.05
2020-10-01T13:10:37Z,Oregon,0.92
2020-10-01T13:10:37Z,Pennsylvania,0.68
2020-10-01T13:10:37Z,Rhode Island,0.95
2020-10-01T13:10:37Z,South Carolina,0.15
2020-10-01T13:10:37Z,South Dakota,0.05
2020-10-01T13:10:37Z,Tennessee,0.07
2020-10-01T13:10:37Z,Texas,0.29
2020-10-01T13:10:37Z,Utah,0.09
2020-10-01T13:10:37Z,Vermont,0.96
2020-10-01T13:10:37Z,Virginia,0.9
2020-10-01T13:10:37Z,Washington,0.95
2020-10-01T13:10:37Z,West Virginia,0.05
2020-10-01T13:10:37Z,Wisconsin,0.7
2020-10-01T13:10:37Z,Wyoming,0.04
2020-09-30T12:33:00Z,Alabama,0.05
2020-09-30T12:33:00Z,Alaska,0.19
2020-09-30T12:33:00Z,Arizona,0.63
2020-09-30T12:33:00Z,Arkansas,0.07
2020-09-30T12:33:00Z,California,0.95
2020-09-30T12:33:00Z,Colorado,0.89
2020-09-30T12:33:00Z,Connecticut,0.95
2020-09-30T12:33:00Z,DC,0.98
2020-09-30T12:33:00Z,Delaware,0.95
2020-09-30T12:33:00Z,Florida,0.5
2020-09-30T12:33:00Z,Georgia,0.41
2020-09-30T12:33:00Z,Hawaii,0.96
2020-09-30T12:33:00Z,Idaho,0.05
2020-09-30T12:33:00Z,Illinois,0.94
2020-09-30T12:33:00Z,Indiana,0.1
2020-09-30T12:33:00Z,Iowa,0.4
2020-09-30T12:33:00Z,Kansas,0.1
2020-09-30T12:33:00Z,Kentucky,0.06
2020-09-30T12:33:00Z,Louisiana,0.07
2020-09-30T12:33:00Z,ME-01,0.95
2020-09-30T12:33:00Z,ME-02,0.51
2020-09-30T12:33:00Z,Maine,0.86
2020-09-30T12:33:00Z,Maryland,0.96
2020-09-30T12:33:00Z,Massachusetts,0.96
2020-09-30T12:33:00Z,Michigan,0.74
2020-09-30T12:33:00Z,Minnesota,0.77
2020-09-30T12:33:00Z,Mississippi,0.08
2020-09-30T12:33:00Z,Missouri,0.12
2020-09-30T12:33:00Z,Montana,0.12
2020-09-30T12:33:00Z,NE-01,0.08
2020-09-30T12:33:00Z,NE-02,0.72
2020-09-30T12:33:00Z,NE-03,0.03
2020-09-30T12:33:00Z,Nebraska,0.06
2020-09-30T12:33:00Z,Nevada,0.78
2020-09-30T12:33:00Z,New Hampshire,0.74
2020-09-30T12:33:00Z,New Jersey,0.94
2020-09-30T12:33:00Z,New Mexico,0.89
2020-09-30T12:33:00Z,New York,0.94
2020-09-30T12:33:00Z,North Carolina,0.52
2020-09-30T12:33:00Z,North Dakota,0.05
2020-09-30T12:33:00Z,Ohio,0.45
2020-09-30T12:33:00Z,Oklahoma,0.05
2020-09-30T12:33:00Z,Oregon,0.92
2020-09-30T12:33:00Z,Pennsylvania,0.67
2020-09-30T12:33:00Z,Rhode Island,0.95
2020-09-30T12:33:00Z,South Carolina,0.12
2020-09-30T12:33:00Z,South Dakota,0.05
2020-09-30T12:33:00Z,Tennessee,0.07
2020-09-30T12:33:00Z,Texas,0.29
2020-09-30T12:33:00Z,Utah,0.09
2020-09-30T12:33:00Z,Vermont,0.96
2020-09-30T12:33:00Z,Virginia,0.89
2020-09-30T12:33:00Z,Washington,0.94
2020-09-30T12:33:00Z,West Virginia,0.05
2020-09-30T12:33:00Z,Wisconsin,0.68
2020-09-30T12:33:00Z,Wyoming,0.04
2020-09-29T13:31:15Z,Alabama,0.05
2020-09-29T13:31:15Z,Alaska,0.18
2020-09-29T13:31:15Z,Arizona,0.62
2020-09-29T13:31:15Z,Arkansas,0.07
2020-09-29T13:31:15Z,California,0.95
2020-09-29T13:31:15Z,Colorado,0.88
2020-09-29T13:31:15Z,Connecticut,0.95
2020-09-29T13:31:15Z,DC,0.98
2020-09-29T13:31:15Z,Delaware,0.95
2020-09-29T13:31:15Z,Florida,0.49
2020-09-29T13:31:15Z,Georgia,0.35
2020-09-29T13:31:15Z,Hawaii,0.96
2020-09-29T13:31:15Z,Idaho,0.05
2020-09-29T13:31:15Z,Illinois,0.94
2020-09-29T13:31:15Z,Indiana,0.09
2020-09-29T13:31:15Z,Iowa,0.37
2020-09-29T13:31:15Z,Kansas,0.09
2020-09-29T13:31:15Z,Kentucky,0.06
2020-09-29T13:31:15Z,Louisiana,0.07
2020-09-29T13:31:15Z,ME-01,0.94
2020-09-29T13:31:15Z,ME-02,0.51
2020-09-29T13:31:15Z,Maine,0.85
2020-09-29T13:31:15Z,Maryland,0.96
2020-09-29T13:31:15Z,Massachusetts,0.96
2020-09-29T13:31:15Z,Michigan,0.73
2020-09-29T13:31:15Z,Minnesota,0.75
2020-09-29T13:31:15Z,Mississippi,0.07
2020-09-29T13:31:15Z,Missouri,0.1
2020-09-29T13:31:15Z,Montana,0.12
2020-09-29T13:31:15Z,NE-01,0.07
2020-09-29T13:31:15Z,NE-02,0.73
2020-09-29T13:31:15Z,NE-03,0.03
2020-09-29T13:31:15Z,Nebraska,0.06
2020-09-29T13:31:15Z,Nevada,0.77
2020-09-29T13:31:15Z,New Hampshire,0.72
2020-09-29T13:31:15Z,New Jersey,0.94
2020-09-29T13:31:15Z,New Mexico,0.89
2020-09-29T13:31:15Z,New York,0.94
2020-09-29T13:31:15Z,North Carolina,0.5
2020-09-29T13:31:15Z,North Dakota,0.05
2020-09-29T13:31:15Z,Ohio,0.42
2020-09-29T13:31:15Z,Oklahoma,0.05
2020-09-29T13:31:15Z,Oregon,0.92
2020-09-29T13:31:15Z,Pennsylvania,0.67
2020-09-29T13:31:15Z,Rhode Island,0.95
2020-09-29T13:31:15Z,South Carolina,0.1
2020-09-29T13:31:15Z,South Dakota,0.05
2020-09-29T13:31:15Z,Tennessee,0.07
2020-09-29T13:31:15Z,Texas,0.25
2020-09-29T13:31:15Z,Utah,0.07
2020-09-29T13:31:15Z,Vermont,0.96
2020-09-29T13:31:15Z,Virginia,0.88
2020-09-29T13:31:15Z,Washington,0.95
2020-09-29T13:31:15Z,West Virginia,0.05
2020-09-29T13:31:15Z,Wisconsin,0.68
2020-09-29T13:31:15Z,Wyoming,0.04
2020-09-28T14:57:04Z,Alabama,0.05
2020-09-28T14:57:04Z,Alaska,0.16
2020-09-28T14:57:04Z,Arizona,0.6
2020-09-28T14:57:04Z,Arkansas,0.07
2020-09-28T14:57:04Z,California,0.95
2020-09-28T14:57:04Z,Colorado,0.89
2020-09-28T14:57:04Z,Connecticut,0.94
2020-09-28T14:57:04Z,DC,0.97
2020-09-28T14:57:04Z,Delaware,0.96
2020-09-28T14:57:04Z,Florida,0.49
2020-09-28T14:57:04Z,Georgia,0.34
2020-09-28T14:57:04Z,Hawaii,0.96
2020-09-28T14:57:04Z,Idaho,0.05
2020-09-28T14:57:04Z,Illinois,0.94
2020-09-28T14:57:04Z,Indiana,0.09
2020-09-28T14:57:04Z,Iowa,0.37
2020-09-28T14:57:04Z,Kansas,0.09
2020-09-28T14:57:04Z,Kentucky,0.06
2020-09-28T14:57:04Z,Louisiana,0.08
2020-09-28T14:57:04Z,ME-01,0.94
2020-09-28T14:57:04Z,ME-02,0.48
2020-09-28T14:57:04Z,Maine,0.85
2020-09-28T14:57:04Z,Maryland,0.96
2020-09-28T14:57:04Z,Massachusetts,0.96
2020-09-28T14:57:04Z,Michigan,0.72
2020-09-28T14:57:04Z,Minnesota,0.74
2020-09-28T14:57:04Z,Mississippi,0.07
2020-09-28T14:57:04Z,Missouri,0.1
2020-09-28T14:57:04Z,Montana,0.13
2020-09-28T14:57:04Z,NE-01,0.06
2020-09-28T14:57:04Z,NE-02,0.69
2020-09-28T14:57:04Z,NE-03,0.03
2020-09-28T14:57:04Z,Nebraska,0.06
2020-09-28T14:57:04Z,Nevada,0.76
2020-09-28T14:57:04Z,New Hampshire,0.71
2020-09-28T14:57:04Z,New Jersey,0.94
2020-09-28T14:57:04Z,New Mexico,0.9
2020-09-28T14:57:04Z,New York,0.94
2020-09-28T14:57:04Z,North Carolina,0.49
2020-09-28T14:57:04Z,North Dakota,0.05
2020-09-28T14:57:04Z,Ohio,0.4
2020-09-28T14:57:04Z,Oklahoma,0.05
2020-09-28T14:57:04Z,Oregon,0.92
2020-09-28T14:57:04Z,Pennsylvania,0.62
2020-09-28T14:57:04Z,Rhode Island,0.95
2020-09-28T14:57:04Z,South Carolina,0.11
2020-09-28T14:57:04Z,South Dakota,0.05
2020-09-28T14:57:04Z,Tennessee,0.07
2020-09-28T14:57:04Z,Texas,0.26
2020-09-28T14:57:04Z,Utah,0.07
2020-09-28T14:57:04Z,Vermont,0.96
2020-09-28T14:57:04Z,Virginia,0.88
2020-09-28T14:57:04Z,Washington,0.94
2020-09-28T14:57:04Z,West Virginia,0.05
2020-09-28T14:57:04Z,Wisconsin,0.68
2020-09-28T14:57:04Z,Wyoming,0.04
2020-09-27T17:27:31Z,Alabama,0.05
2020-09-27T17:27:31Z,Alaska,0.15
2020-09-27T17:27:31Z,Arizona,0.59
2020-09-27T17:27:31Z,Arkansas,0.07
2020-09-27T17:27:31Z,California,0.95
2020-09-27T17:27:31Z,Colorado,0.89
2020-09-27T17:27:31Z,Connecticut,0.95
2020-09-27T17:27:31Z,DC,0.97
2020-09-27T17:27:31Z,Delaware,0.96
2020-09-27T17:27:31Z,Florida,0.48
2020-09-27T17:27:31Z,Georgia,0.34
2020-09-27T17:27:31Z,Hawaii,0.96
2020-09-27T17:27:31Z,Idaho,0.05
2020-09-27T17:27:31Z,Illinois,0.94
2020-09-27T17:27:31Z,Indiana,0.08
2020-09-27T17:27:31Z,Iowa,0.37
2020-09-27T17:27:31Z,Kansas,0.09
2020-09-27T17:27:31Z,Kentucky,0.06
2020-09-27T17:27:31Z,Louisiana,0.08
2020-09-27T17:27:31Z,ME-01,0.94
2020-09-27T17:27:31Z,ME-02,0.49
2020-09-27T17:27:31Z,Maine,0.86
2020-09-27T17:27:31Z,Maryland,0.96
2020-09-27T17:27:31Z,Massachusetts,0.96
2020-09-27T17:27:31Z,Michigan,0.71
2020-09-27T17:27:31Z,Minnesota,0.75
2020-09-27T17:27:31Z,Mississippi,0.07
2020-09-27T17:27:31Z,Missouri,0.1
2020-09-27T17:27:31Z,Montana,0.12
2020-09-27T17:27:31Z,NE-01,0.06
2020-09-27T17:27:31Z,NE-02,0.6
2020-09-27T17:27:31Z,NE-03,0.03
2020-09-27T17:27:31Z,Nebraska,0.07
2020-09-27T17:27:31Z,Nevada,0.75
2020-09-27T17:27:31Z,New Hampshire,0.7
2020-09-27T17:27:31Z,New Jersey,0.93
2020-09-27T17:27:31Z,New Mexico,0.9
2020-09-27T17:27:31Z,New York,0.94
2020-09-27T17:27:31Z,North Carolina,0.49
2020-09-27T17:27:31Z,North Dakota,0.05
2020-09-27T17:27:31Z,Ohio,0.4
2020-09-27T17:27:31Z,Oklahoma,0.05
2020-09-27T17:27:31Z,Oregon,0.92
2020-09-27T17:27:31Z,Pennsylvania,0.61
2020-09-27T17:27:31Z,Rhode Island,0.95
2020-09-27T17:27:31Z,South Carolina,0.1
2020-09-27T17:27:31Z,South Dakota,0.05
2020-09-27T17:27:31Z,Tennessee,0.07
2020-09-27T17:27:31Z,Texas,0.25
2020-09-27T17:27:31Z,Utah,0.07
2020-09-27T17:27:31Z,Vermont,0.96
2020-09-27T17:27:31Z,Virginia,0.88
2020-09-27T17:27:31Z,Washington,0.94
2020-09-27T17:27:31Z,West Virginia,0.05
2020-09-27T17:27:31Z,Wisconsin,0.67
2020-09-27T17:27:31Z,Wyoming,0.04
2020-09-26T17:20:29Z,Alabama,0.05
2020-09-26T17:20:29Z,Alaska,0.15
2020-09-26T17:20:29Z,Arizona,0.6
2020-09-26T17:20:29Z,Arkansas,0.07
2020-09-26T17:20:29Z,California,0.95
2020-09-26T17:20:29Z,Colorado,0.89
2020-09-26T17:20:29Z,Connecticut,0.95
2020-09-26T17:20:29Z,DC,0.97
2020-09-26T17:20:29Z,Delaware,0.96
2020-09-26T17:20:29Z,Florida,0.48
2020-09-26T17:20:29Z,Georgia,0.34
2020-09-26T17:20:29Z,Hawaii,0.96
2020-09-26T17:20:29Z,Idaho,0.05
