"date","AK","AL","AZ","CA","CO","FL","GA","HI","IA","ID","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NH","NJ","NM","NV","OH","OK","OR","PA","SC","TN","TX","UT","VA","WA","WI"
"2020-03-03",0.468032747086496,0.398442927989885,0.5170339931937,0.656412357004546,0.567768060260004,0.500532495921276,0.47824977558787,0.650736331359982,0.458052181398742,0.349095364915441,0.400242191018233,0.440733635159931,0.387065337568452,0.418390637829414,0.68317701781638,0.632013743777454,0.541418427409019,0.508853378659887,0.513146059081186,0.448701556754553,0.42641931283507,0.450456050467785,0.486455412086786,0.390944829267886,0.516688226354551,0.5890503165771,0.567301588165816,0.504497065429626,0.466792544616088,0.367311198632778,0.562867979384313,0.501163757218438,0.454916391329859,0.384730826273639,0.487994681446187,0.462572985420549,0.545294076648827,0.628981980017482,0.505933623906196
"2020-03-04",0.467552391959522,0.397976980574633,0.516428400961713,0.655977937755825,0.567298127025906,0.500019152989794,0.47778687698886,0.650309711449391,0.457548992837369,0.348652018949431,0.399774935731129,0.440254494731678,0.386584281336849,0.417897110985201,0.682761289248444,0.63156376104858,0.540927346177558,0.508354762520655,0.512650625941002,0.448209379384212,0.4259385733176,0.449984446988496,0.485971043920286,0.390480138172424,0.516222597503211,0.588581780990008,0.566826625438658,0.504029508600402,0.466328813371352,0.366882335324806,0.562382824594764,0.500662128507011,0.454439288852478,0.384269035865907,0.48751813620585,0.462118788750829,0.544798270793099,0.628546719433243,0.505442638460142
"2020-03-05",0.467125845340958,0.397565782837762,0.515880709227186,0.655579902249944,0.566901710001338,0.499639134260216,0.477376757084291,0.649931374104564,0.45725606271225,0.348254822423306,0.399354304031755,0.439860273430689,0.386177381470719,0.417491837504053,0.682382300355702,0.631177258927805,0.540510914141975,0.507909150858736,0.512220374539966,0.447787912554943,0.42551865425103,0.449591127361942,0.485553581134636,0.389980885688627,0.515791629832956,0.588195741613767,0.566422995413043,0.503590894365786,0.465901073688727,0.36648284516292,0.561995773582385,0.50023359726719,0.454004292340033,0.383879515835843,0.487096092597676,0.461707807328223,0.544400805164559,0.628184670962336,0.50501053731464
"2020-03-06",0.466608745323393,0.397068241671983,0.515232456061647,0.655130178933599,0.566390594132964,0.499134511192367,0.476865990041568,0.64947521564934,0.456858969730496,0.347787703138385,0.398848667887394,0.439356669294865,0.385675634184769,0.416988626878001,0.681933548878147,0.630702905860988,0.540002972882023,0.507412047585652,0.511703770682761,0.447250500154257,0.424983355733865,0.449069618990681,0.485029805426863,0.389408338396445,0.515273581582881,0.58769757476917,0.565908134216227,0.503061472662516,0.46537696532176,0.365986246389513,0.561492438652025,0.499701138330863,0.453513820373963,0.383408256248037,0.48657246614117,0.461178549584438,0.543888725775325,0.627705101762148,0.504494738966613
"2020-03-07",0.467063130016663,0.397518154592526,0.51557101214234,0.655534458557545,0.566845615540755,0.499572881655886,0.477325087730302,0.649906841309631,0.457436915587226,0.34818593708977,0.399256134504998,0.439804710682408,0.386084661537721,0.417456266734864,0.682306863924509,0.631114111245075,0.540447589379497,0.507999449425167,0.512115561061795,0.447699133212661,0.425418904235757,0.449498277779655,0.485506743685684,0.389769032799762,0.515730119321152,0.588138969606061,0.566355023958222,0.503506175649016,0.465831851438201,0.366412750103496,0.56192227602871,0.500180712909456,0.45394917355027,0.383833335696979,0.487017891632228,0.461652758387854,0.544343932337331,0.628117051450706,0.505041596004971
"2020-03-08",0.467550697114247,0.397966676558558,0.515918689215498,0.655957813919349,0.567321635496095,0.500052266735366,0.477827033722047,0.650341453657293,0.458026420478257,0.348617725595483,0.399700717989545,0.440268804747878,0.386545866174191,0.417922162500771,0.682734277399781,0.63157982207316,0.540927092467709,0.508597084593953,0.512587742359673,0.44818457695699,0.425913451724478,0.449974692588527,0.485980441118879,0.390164855872465,0.516215057565407,0.588596623945195,0.566814752523634,0.503958232940213,0.466307516941394,0.366860873500563,0.562413157021189,0.500711668649104,0.454415955724179,0.384292103129972,0.487497379156462,0.462116071553088,0.544807268241828,0.6285905697588,0.505642441865053
"2020-03-09",0.468005823995608,0.39836880530743,0.516261398604069,0.656374692784357,0.567753595283711,0.500521870560124,0.478284019100052,0.650761565461599,0.458579946690357,0.349042530460215,0.400111012550572,0.440733094347272,0.386992142414473,0.418374100899904,0.683128278276044,0.632002743847721,0.541378179907502,0.509166866753278,0.51305188413649,0.448633711280882,0.426338887025304,0.450422907397111,0.486415389235701,0.390528415436527,0.516660050218037,0.589030137766667,0.567276802585381,0.504427314466929,0.466764805987007,0.367302711193307,0.562852258410418,0.501195193303565,0.454875073692161,0.384722301535792,0.487943454023485,0.46256264962954,0.545275759185131,0.629013156102769,0.506181277856914
"2020-03-10",0.468467287565007,0.398855372551066,0.516649325434344,0.656818264422961,0.568258521388715,0.501001005289395,0.478783931384882,0.651202028604997,0.459171546557764,0.349482028553516,0.40056870383503,0.441223070814648,0.38747668245051,0.418859662511299,0.68355231340948,0.632449553454061,0.541892607729945,0.509800332886368,0.513551024050519,0.449108985218556,0.426848351334862,0.450912538230902,0.486905441373417,0.390930359585101,0.517162526740868,0.589519401598777,0.567776201471807,0.504933487363087,0.467284122934237,0.367764257284007,0.56334638265329,0.501715132580137,0.455364160229808,0.385192081606098,0.488445751527543,0.463059952502831,0.545766357341227,0.629475840529247,0.506783213889492
"2020-03-11",0.468934504612158,0.399296018758986,0.51698319009559,0.65721390099918,0.568707346376518,0.501451989239343,0.479241204082077,0.651600180687188,0.459740106219657,0.349868815471366,0.400997180892291,0.441685159923225,0.387907293536043,0.419294953098633,0.683945778463456,0.632880010105935,0.542338315674901,0.510401121235016,0.513999550536325,0.449544816101956,0.427305953163977,0.451371239052658,0.487382671404282,0.391282054302702,0.517620773323008,0.58995007622473,0.568215197485367,0.505389005554623,0.46774436986703,0.368167485207877,0.56379832087591,0.50220469757802,0.455811037023886,0.385645665300663,0.488900363317764,0.463512913272155,0.546246368505757,0.6298912812248,0.507315825491006
"2020-03-12",0.469414866167052,0.399757443897092,0.517351219286636,0.657636542130699,0.569174889183998,0.501931973144845,0.479720449307842,0.65204172293656,0.460334573912903,0.350296458179492,0.401473628230021,0.44216639288657,0.388377697836326,0.419759485365063,0.684360150631706,0.633341427727863,0.542820239195598,0.511011214232905,0.514496857028729,0.450004937824869,0.427779533618966,0.451857544778646,0.487859365585019,0.391667639580299,0.518127823466592,0.59042818708946,0.568679932685443,0.505877205942323,0.468214035415207,0.368613231937636,0.564284859042782,0.502729087215217,0.45629495332176,0.386123184558101,0.489374844864006,0.464000709487696,0.546729412106232,0.630330403716727,0.507896317841598
