"date","CILeft","CIRight","Pred","Poll"
"2020-03-03",0.483124072382668,0.223620859654279,0.353372466018474,NA
"2020-03-04",0.48118219157911,0.223854890628119,0.352518541103615,NA
"2020-03-05",0.47935143340381,0.223740475110568,0.351545954257189,NA
"2020-03-06",0.47817385843047,0.223258869605589,0.350716364018029,NA
"2020-03-07",0.479252980055533,0.223612888882961,0.351432934469247,NA
"2020-03-08",0.480621040591252,0.223683923091947,0.352152481841599,NA
"2020-03-09",0.481647493166515,0.223972798357592,0.352810145762054,NA
"2020-03-10",0.482548067687141,0.224591689088434,0.353569878387788,NA
"2020-03-11",0.483044486880828,0.225390244184405,0.354217365532617,NA
"2020-03-12",0.484263689235157,0.225911769197373,0.355087729216265,NA
"2020-03-13",0.485027773679026,0.226704255924057,0.355866014801542,NA
"2020-03-14",0.485649385756666,0.22770680482118,0.356678095288923,NA
"2020-03-15",0.486445030475016,0.228489996667097,0.357467513571057,NA
"2020-03-16",0.486671783341947,0.229792097520624,0.358231940431286,NA
"2020-03-17",0.48754582208989,0.23059407920435,0.35906995064712,NA
"2020-03-18",0.487603762775155,0.231886662516418,0.359745212645787,NA
"2020-03-19",0.48785764410637,0.231660958853898,0.359759301480134,NA
"2020-03-20",0.488129420638118,0.231417091937151,0.359773256287635,NA
"2020-03-21",0.487761502142932,0.231803662606721,0.359782582374827,NA
"2020-03-22",0.487092705534796,0.232247014359864,0.35966985994733,NA
"2020-03-23",0.486591607037428,0.232736212808842,0.359663909923135,NA
"2020-03-24",0.486266486606305,0.232831399819257,0.359548943212781,NA
"2020-03-25",0.485336491277021,0.233697018588737,0.359516754932879,NA
"2020-03-26",0.483617129628254,0.23457208802492,0.359094608826587,NA
"2020-03-27",0.482329329025607,0.235009474563373,0.35866940179449,NA
"2020-03-28",0.481418577032479,0.235293176803512,0.358355876917996,NA
"2020-03-29",0.480108717052884,0.235952078181047,0.358030397616965,NA
"2020-03-30",0.478495074436368,0.236808081013638,0.357651577725003,NA
"2020-03-31",0.477614447101244,0.237092673849208,0.357353560475226,NA
"2020-04-01",0.478686733623826,0.237942049520226,0.358314391572026,NA
"2020-04-02",0.48001060724744,0.238074261268787,0.359042434258113,NA
"2020-04-03",0.480379415845605,0.239269483538609,0.359824449692107,NA
"2020-04-04",0.480453323076169,0.240685854089322,0.360569588582745,NA
"2020-04-05",0.480382247313186,0.242279374761789,0.361330811037488,NA
"2020-04-06",0.480263770749852,0.244044615591418,0.362154193170635,NA
"2020-04-07",0.48426336930795,0.248438244681221,0.366350806994586,NA
"2020-04-08",0.485109150479983,0.249318062968369,0.367213606724176,NA
"2020-04-09",0.486442701344076,0.249878877419211,0.368160789381643,NA
"2020-04-10",0.48628138856662,0.251774755635183,0.369028072100902,NA
"2020-04-11",0.487070212679027,0.252384665096534,0.36972743888778,NA
"2020-04-12",0.486481599688866,0.2533129852876,0.369897292488233,NA
"2020-04-13",0.485936649196603,0.254222168288804,0.370079408742704,NA
"2020-04-14",0.485214868858932,0.255117773964309,0.37016632141162,NA
"2020-04-15",0.486666776199631,0.257188822468669,0.37192779933415,NA
"2020-04-16",0.486624096635898,0.257561479543214,0.372092788089556,NA
"2020-04-17",0.486346181741426,0.258030839990928,0.372188510866177,NA
"2020-04-18",0.487530594849612,0.258718999028216,0.373124796938914,NA
"2020-04-19",0.48914397933688,0.258820048092771,0.373982013714825,NA
"2020-04-20",0.489918158608032,0.260144166494627,0.37503116255133,NA
"2020-04-21",0.490441246399223,0.261462966595073,0.375952106497148,NA
"2020-04-22",0.490798347068187,0.262997287304292,0.376897817186239,NA
"2020-04-23",0.491351688034451,0.264460826838412,0.377906257436432,NA
"2020-04-24",0.490780873171616,0.265213809656458,0.377997341414037,NA
"2020-04-25",0.488792774674254,0.264728532469317,0.376760653571785,NA
"2020-04-26",0.486977764827443,0.264113476928407,0.375545620877925,NA
"2020-04-27",0.486947658025861,0.263736225575121,0.375341941800491,NA
"2020-04-28",0.486825698425065,0.263510636685095,0.37516816755508,NA
"2020-04-29",0.486553498938804,0.264251945483029,0.375402722210916,NA
"2020-04-30",0.486226126172965,0.26469691697945,0.375461521576208,NA
"2020-05-01",0.485564485170384,0.265756638400404,0.375660561785394,NA
"2020-05-02",0.48480197058879,0.266803738115536,0.375802854352163,NA
"2020-05-03",0.482834038584572,0.266845998919422,0.374840018751997,NA
"2020-05-04",0.481112981216172,0.266203745565401,0.373658363390787,NA
"2020-05-05",0.479867255181635,0.26566467914826,0.372765967164948,NA
"2020-05-06",0.480146525479085,0.266407044727886,0.373276785103486,NA
"2020-05-07",0.480050721534746,0.26736061896814,0.373705670251443,NA
"2020-05-08",0.47868972370733,0.266748165786504,0.372718944746917,NA
"2020-05-09",0.476908660197561,0.266752720102335,0.371830690149948,NA
"2020-05-10",0.475578144121058,0.2662051764517,0.370891660286379,NA
"2020-05-11",0.471991451219507,0.264586322198718,0.368288886709112,NA
"2020-05-12",0.474834973905451,0.269251909221183,0.372043441563317,NA
"2020-05-13",0.47036954849829,0.265144834494272,0.367757191496281,NA
"2020-05-14",0.466173073032275,0.261174077442921,0.363673575237598,NA
"2020-05-15",0.461238409364872,0.257635804506151,0.359437106935511,NA
"2020-05-16",0.457044580485351,0.254775868817368,0.355910224651359,NA
"2020-05-17",0.453540728231569,0.253538866644489,0.353539797438029,NA
"2020-05-18",0.451415239917235,0.251900702555847,0.351657971236541,NA
"2020-05-19",0.448229097822531,0.249154290939977,0.348691694381254,NA
"2020-05-20",0.448162902146276,0.249498504449322,0.348830703297799,NA
