"date","CILeft","CIRight","Pred","Poll"
"2020-03-03",0.728560523573917,0.538488078617287,0.633524301095602,NA
"2020-03-04",0.726861564733734,0.538649439190822,0.632755501962278,NA
"2020-03-05",0.725437394944473,0.53812770383101,0.631782549387741,NA
"2020-03-06",0.723038338369835,0.538762119035355,0.630900228702595,NA
"2020-03-07",0.723919593416238,0.539382196285597,0.631650894850917,NA
"2020-03-08",0.724879058608323,0.53991088190976,0.632394970259042,NA
"2020-03-09",0.726280362063908,0.540007351645619,0.633143856854764,NA
"2020-03-10",0.727198880941986,0.540697125237105,0.633948003089546,NA
"2020-03-11",0.727702598479974,0.5415244655075,0.634613531993737,NA
"2020-03-12",0.728336804027505,0.542579168347868,0.635457986187686,NA
"2020-03-13",0.728790848212305,0.543786038713592,0.636288443462949,NA
"2020-03-14",0.72947559193575,0.54466952955535,0.63707256074555,NA
"2020-03-15",0.729717874161733,0.545991687268719,0.637854780715226,NA
"2020-03-16",0.729867323804295,0.547464949138553,0.638666136471424,NA
"2020-03-17",0.730280603808956,0.548785873115967,0.639533238462462,NA
"2020-03-18",0.730035213410622,0.550705025626909,0.640370119518766,NA
"2020-03-19",0.729659634562566,0.551058069290677,0.640358851926621,NA
"2020-03-20",0.729034907672279,0.551508787635863,0.640271847654071,NA
"2020-03-21",0.728361506422299,0.55227623767504,0.64031887204867,NA
"2020-03-22",0.728022691767459,0.552499286054801,0.64026098891113,NA
"2020-03-23",0.727123792154711,0.553410293633349,0.64026704289403,NA
"2020-03-24",0.726319577999501,0.554056455787522,0.640188016893511,NA
"2020-03-25",0.725665318782236,0.55475377687005,0.640209547826143,NA
"2020-03-26",0.724829764260994,0.554821958941451,0.639825861601223,NA
"2020-03-27",0.723940789738175,0.554975326765751,0.639458058251963,NA
"2020-03-28",0.722317310729125,0.556156743408243,0.639237027068684,NA
"2020-03-29",0.721734640249022,0.556114921050924,0.638924780649973,NA
"2020-03-30",0.719720632723375,0.557553420293381,0.638637026508378,NA
"2020-03-31",0.717851331716826,0.55890387398595,0.638377602851388,NA
"2020-04-01",0.718424568847559,0.560461689687201,0.63944312926738,NA
"2020-04-02",0.719010428319549,0.561297175173502,0.640153801746525,NA
"2020-04-03",0.71968207716599,0.562251610283826,0.640966843724908,NA
"2020-04-04",0.719722209064381,0.563814435511742,0.641768322288061,NA
"2020-04-05",0.719292785988363,0.565792925093069,0.642542855540716,NA
"2020-04-06",0.719272048825245,0.567611736627861,0.643441892726553,NA
"2020-04-07",0.721790298966798,0.573582842526041,0.64768657074642,NA
"2020-04-08",0.722459998742429,0.574604714193075,0.648532356467752,NA
"2020-04-09",0.723180380538148,0.575923126501893,0.64955175352002,NA
"2020-04-10",0.723306337726301,0.577623140521823,0.650464739124062,NA
"2020-04-11",0.72358287650604,0.578753181072904,0.651168028789472,NA
"2020-04-12",0.723373483375159,0.579430794049616,0.651402138712388,NA
"2020-04-13",0.722120924746557,0.581236392678677,0.651678658712617,NA
"2020-04-14",0.720801183091745,0.582944744360173,0.651872963725959,NA
"2020-04-15",0.722062551505936,0.585047386294109,0.653554968900022,NA
"2020-04-16",0.722540874776755,0.58470627519561,0.653623574986183,NA
"2020-04-17",0.721800239747492,0.585614618850527,0.65370742929901,NA
"2020-04-18",0.722998614218199,0.586315722973956,0.654657168596078,NA
"2020-04-19",0.724244044740755,0.586771471002039,0.655507757871397,NA
"2020-04-20",0.724678082630483,0.588486194591205,0.656582138610844,NA
"2020-04-21",0.724792980123533,0.590419062925592,0.657606021524562,NA
"2020-04-22",0.72455350256508,0.592573514526552,0.658563508545816,NA
"2020-04-23",0.723803534729223,0.595339236590617,0.65957138565992,NA
"2020-04-24",0.723479815191925,0.595818080160147,0.659648947676036,NA
"2020-04-25",0.722422134759418,0.594488833081865,0.658455483920641,NA
"2020-04-26",0.719944014570715,0.594671355074423,0.657307684822569,NA
"2020-04-27",0.719777453666284,0.594417229508666,0.657097341587475,NA
"2020-04-28",0.719643867078098,0.594058160404065,0.656851013741082,NA
"2020-04-29",0.718771734238483,0.595525219053274,0.657148476645879,NA
"2020-04-30",0.718538243836427,0.595964838118423,0.657251540977425,NA
"2020-05-01",0.717784545283781,0.59722218866847,0.657503366976126,NA
"2020-05-02",0.717095890549054,0.598333190490343,0.657714540519698,NA
"2020-05-03",0.71465290551258,0.599163142342312,0.656908023927446,NA
"2020-05-04",0.712895894167769,0.598650572786465,0.655773233477117,NA
"2020-05-05",0.711412668779555,0.598457848763804,0.65493525877168,NA
"2020-05-06",0.711492189649002,0.599403716726723,0.655447953187863,NA
"2020-05-07",0.710896478237822,0.600899279526184,0.655897878882003,NA
"2020-05-08",0.709367487836821,0.600609838245404,0.654988663041112,NA
"2020-05-09",0.707265276298265,0.601083532121878,0.654174404210072,NA
"2020-05-10",0.70463837544464,0.601960604165093,0.653299489804867,NA
"2020-05-11",0.700980604294638,0.600672454522356,0.650826529408497,NA
"2020-05-12",0.70229404366484,0.606954645667453,0.654624344666147,NA
"2020-05-13",0.6984660771262,0.602268717489671,0.650367397307936,NA
"2020-05-14",0.694438397270321,0.598073388990759,0.64625589313054,NA
"2020-05-15",0.688634230936741,0.595638180533736,0.642136205735239,NA
"2020-05-16",0.683894909077652,0.593365388031107,0.63863014855438,NA
"2020-05-17",0.679515511099271,0.592917892803875,0.636216701951573,NA
"2020-05-18",0.676639214133365,0.592003528985002,0.634321371559184,NA
"2020-05-19",0.67154385495205,0.590898764882695,0.631221309917372,NA
"2020-05-20",0.668734691379649,0.594050276896075,0.631392484137862,NA
