"date","AK","AL","AZ","CA","CO","FL","GA","HI","IA","ID","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NH","NJ","NM","NV","OH","OK","OR","PA","SC","TN","TX","UT","VA","WA","WI"
"2020-04-02",0.476394226680313,0.406674121205532,0.522367912445515,0.664311601583549,0.576493670978855,0.509300364649238,0.487253356733996,0.658439506949755,0.470134948745959,0.356431099606598,0.408752321318561,0.449079069238664,0.395097364030844,0.426707100772689,0.690280844906224,0.640113864000667,0.549927692435128,0.52149621288826,0.521781978331726,0.457255667061638,0.43493274349683,0.459112994056213,0.495469700905058,0.396536105670035,0.525381297504206,0.597291111576456,0.575495057406708,0.513195735404944,0.47529137196649,0.375287816165706,0.571017035503656,0.51096197879745,0.4632489755304,0.392795249662341,0.496789107597313,0.471240367943021,0.554221938175212,0.637144962606773,0.517332454957453
"2020-04-03",0.477078751145614,0.407333982838632,0.522932573447334,0.664933248600436,0.577174773589707,0.510012002729155,0.487883264815423,0.659076368869042,0.470936537846681,0.357067427333766,0.409412640764431,0.449790522814345,0.395777161501893,0.427374488318603,0.690885167529815,0.640784477906089,0.550614850674579,0.522475383077293,0.522482938320238,0.457941880585781,0.435627121812082,0.45978349020199,0.496151713227629,0.397100185228437,0.526105854818718,0.597958030369982,0.576184654297821,0.513915015149042,0.475989566349168,0.375924892812226,0.571702204431178,0.511673565613299,0.463933773549376,0.393452266918602,0.497497343701073,0.471894635902202,0.554896295947347,0.637801010043887,0.518093527760995
"2020-04-04",0.477766171878198,0.407989957138224,0.52349077765874,0.66556144366623,0.577883996420643,0.510694364535137,0.488537924067424,0.659706875336616,0.471731922081091,0.357699724904184,0.410087265643146,0.45047010080379,0.396460753925349,0.428071738613765,0.691466486059118,0.641434546200066,0.551314935446534,0.523452421780912,0.523203349259924,0.458638279366335,0.436304034863236,0.460490510854773,0.496855604874459,0.397673319602416,0.526811071521858,0.598613587501016,0.576865516900277,0.514630373276741,0.476675417257257,0.376587947149215,0.572348715573127,0.512421169465444,0.464647189439924,0.394116558107282,0.498198956603154,0.472527072403035,0.55558645656734,0.638453322561556,0.51889635937588
"2020-04-05",0.478381093730547,0.408613485405625,0.524014696582312,0.666135367305023,0.578509170223154,0.51134061109303,0.489149837799286,0.66030746590115,0.472490608199391,0.358278786167264,0.410713818626831,0.451103744832134,0.397067123604809,0.428712137565604,0.691992783770549,0.642017514359144,0.551957966695271,0.524340820988866,0.52384715929457,0.45924787971439,0.436926635311859,0.461124895601555,0.497493388014447,0.398203024871693,0.527446483974436,0.59924317548365,0.577481212694157,0.515276905174264,0.477285238381915,0.37718834565375,0.572981537134076,0.513070003572875,0.465293577240599,0.394723170792999,0.498827756200656,0.473137521459767,0.556206901389115,0.639046571085267,0.51961621095868
"2020-04-06",0.479030401419549,0.40924045211705,0.524549703153571,0.666714419482056,0.57913060827737,0.511993355802649,0.489751286986874,0.660887385640578,0.473263907832205,0.358889445452656,0.411339203089756,0.451732227113734,0.397702631848484,0.429344436403157,0.692551767883471,0.642619438518371,0.552636193687469,0.525258158461467,0.524502256092717,0.459891266929085,0.437555427491055,0.461790863309333,0.498159234131513,0.398719025642046,0.528118534946058,0.599852584409411,0.578116719081076,0.515931133259323,0.477942629328914,0.377805315374334,0.573623793039237,0.513753929686537,0.465938128217741,0.395347162304571,0.499489160944815,0.473744930233622,0.556846503156088,0.639657596643545,0.520356839703739
"2020-04-07",0.480692924352491,0.41084797188135,0.526082414911015,0.668189490432777,0.580771539479688,0.513652963818972,0.491377802644296,0.662371251876223,0.475023867954539,0.360433915007642,0.412948411396391,0.453380506521182,0.399301102460358,0.430989263986555,0.693979936626419,0.644165793052294,0.554296381620722,0.52719504730424,0.526195474036704,0.461558562012089,0.439198793191417,0.463463030033606,0.50005965463622,0.400219622523359,0.52979806041438,0.601458304351389,0.579731850033808,0.51760407004332,0.479609295823044,0.379371994583479,0.575249382633045,0.515452039337614,0.467598558883572,0.396955738164956,0.501146256727933,0.47535408175969,0.558468649232963,0.641184915100843,0.52210929366364
"2020-04-08",0.481628622806404,0.411752154067712,0.526723982022019,0.669012059106886,0.581676728353136,0.514602934532337,0.492281053319941,0.663202481918155,0.476084336345966,0.361287375787733,0.413890542194826,0.454308351325162,0.400162029286758,0.431901125669351,0.69475846720631,0.645007948954632,0.555193108227048,0.528310991356633,0.527116340196569,0.462464967895357,0.440129767605721,0.464398538048933,0.501243050005352,0.401027174685036,0.530735777884648,0.602346917330287,0.580626873417132,0.518542232169464,0.480537897896281,0.380232171205058,0.576163036709979,0.516431804106843,0.468537291596391,0.397838381085654,0.502091116430812,0.476226451060272,0.55936126106305,0.642040577510678,0.523175779938376
"2020-04-09",0.482505757847728,0.412611320133391,0.527294079117151,0.669797102050595,0.582543504482345,0.515494369318155,0.493119604429043,0.664003728949317,0.477088733800715,0.362104989729551,0.414750487675125,0.455214005245661,0.401017792116937,0.432764800231749,0.69552243124863,0.645827575758475,0.556092780714025,0.529365387187463,0.527998115540629,0.463360985232855,0.441032424707318,0.465276567517889,0.502380853623818,0.401777442558346,0.531616303871698,0.60321774341545,0.581519265905906,0.519427651585422,0.481436898746478,0.381080656263747,0.577015889123567,0.517368327148483,0.469433935152969,0.398670547803784,0.502972875112472,0.477068352286585,0.560234113715227,0.642886118474233,0.524225172355721
"2020-04-10",0.483480397821531,0.413552186540653,0.527963677247198,0.670671702231184,0.583498051986044,0.516477822320513,0.494037501412552,0.664856960006848,0.478163779941026,0.363001922644938,0.415707073616735,0.45616899457617,0.401946278191798,0.433721580666346,0.696333355623502,0.646711461307243,0.557047516358815,0.53051088179054,0.528968522243962,0.464309243529554,0.442014014840053,0.466244086812038,0.503600127993471,0.402614206037872,0.532589084483313,0.60415550081852,0.582471798801808,0.520389356604355,0.482411929701597,0.381992573811449,0.577966714622956,0.518357435338183,0.470409058643947,0.399610897779608,0.503934435360792,0.478014984884147,0.561166078961537,0.643769443437785,0.525334559389843
"2020-04-11",0.484372603599204,0.414425522080872,0.528564679461727,0.671481291890133,0.584380796872583,0.517381303681305,0.494882330454627,0.665642249307807,0.47917168388727,0.363842856646895,0.416559283698483,0.457056765274887,0.402803422042662,0.434612574857306,0.697083250581365,0.647531965411608,0.557919344226003,0.531555971412788,0.529858189517854,0.465230712769645,0.442903194076653,0.467139766452931,0.504748305925779,0.403370917585872,0.53348164193532,0.60503440424072,0.583343060612457,0.52128803860703,0.483305043722415,0.382826104634438,0.578835404000159,0.519286770829249,0.47130539273659,0.400480809579259,0.504821012118706,0.478876575425453,0.562019303134712,0.64458922437881,0.526418127869394
"2020-04-12",0.484638161429535,0.414690233827258,0.528541763318251,0.67172029141214,0.584656505327877,0.517656460100255,0.495128441485886,0.665866444853475,0.479561025648642,0.364102101842586,0.416683639952535,0.457332270877841,0.403063241093434,0.434877137496031,0.697310902178878,0.647799682561489,0.558178736274007,0.532005434516369,0.530137157268771,0.4655141251473,0.443205496672901,0.467416400580907,0.505260566329953,0.403525721996041,0.533766156786105,0.605320665249188,0.583604784190308,0.521583136933114,0.483565417810361,0.383088908612346,0.579108228825155,0.519621273327807,0.471584115078187,0.400757513907485,0.505092259091551,0.479107155542665,0.562288988814785,0.644853445535209,0.526862979554452
"2020-04-13",0.484901710353428,0.414949613821888,0.5284971072755,0.671945996595026,0.584898213536639,0.517919982842011,0.495340559032083,0.66610465665855,0.479926108673094,0.364330407428665,0.416788915343675,0.457588067263186,0.403300748342629,0.435137884614919,0.697556301425682,0.648055035656856,0.55842450673193,0.532427509566986,0.530400490823606,0.465773901750117,0.443490963853756,0.467680300863153,0.505784949199869,0.403683677627702,0.533999934333501,0.605572350778045,0.583868728535744,0.521844844988333,0.483825841860104,0.383313799155036,0.579365011485457,0.519914550850573,0.471839493857455,0.401018787105582,0.5053429172232,0.479336963415903,0.562528592328449,0.64507831252279,0.527289377136538
"2020-04-14",0.485219240514973,0.415239977901414,0.528520546024668,0.672256627047699,0.585205100995842,0.518224813132631,0.495581442961925,0.666381108893698,0.480357555268954,0.364595810613435,0.416948006224113,0.45787202697431,0.403594405856511,0.435435300679007,0.697841528714576,0.648360294241283,0.558733037410981,0.532885383150794,0.530716484806712,0.46606828089474,0.44381754786915,0.467979695306227,0.506350554056109,0.403890629841776,0.534318900494712,0.605888679815235,0.584174162254717,0.522151156526498,0.484154860476279,0.383586037551306,0.579669198739006,0.52028013706284,0.472164882792372,0.401317605340743,0.505649821910188,0.479610089702792,0.562838772363074,0.645367461625408,0.527757784242419
"2020-04-15",0.485994609455501,0.416002921060433,0.529152209926603,0.672955602993969,0.58597069274396,0.519019471994878,0.49634660255683,0.667085376092398,0.481214296867911,0.365310097591095,0.417551469176728,0.458660154057658,0.404355352726446,0.436191965409033,0.698532631974232,0.649080590763064,0.559516070298841,0.533825196608494,0.531515521150733,0.466863449307877,0.444625453326502,0.468755398720589,0.50733802594357,0.404572799953732,0.53513064977228,0.606634584734519,0.584950690667458,0.522925603086087,0.484949301963369,0.384325917826248,0.580458749475391,0.521085047621639,0.472982159393115,0.402067924256893,0.506429228930164,0.48034355665423,0.563610557697561,0.64606865214166,0.528690415232419
"2020-04-16",0.486375075779755,0.416362525882567,0.529352773114255,0.673296409973742,0.586350163398681,0.519418901776647,0.496718021476803,0.667439717347045,0.481676598527448,0.36566361064749,0.417784115728173,0.459062649566055,0.404707590012237,0.436602326168342,0.698872665508919,0.649456517681892,0.559904038089573,0.534344516604445,0.531907513507352,0.467244060854952,0.445013954616256,0.469153790651418,0.507842703837193,0.404845367831956,0.535491495355523,0.607001059001972,0.585318119930713,0.523312414523494,0.485343426377791,0.384683082128559,0.580821948953119,0.521526149657099,0.4733861112911,0.402422835995524,0.506804265932072,0.480682394266082,0.564014513565301,0.646431800780131,0.529255440313577
"2020-04-17",0.486749251213673,0.416713512416208,0.52957394178041,0.673613491538367,0.58672050089575,0.519783898911871,0.497043783889005,0.667768206316278,0.482125889562538,0.365996698797421,0.417954613219611,0.459401904696398,0.405079166841544,0.436987233959209,0.699178537255664,0.649785668145799,0.560262572817686,0.534884524805197,0.532262755993315,0.467592592991394,0.445405315376185,0.469497953453984,0.508313840947035,0.405101694742853,0.535864529737218,0.607340015433843,0.585682061304417,0.523689282470785,0.485711371262676,0.385058823091209,0.581183851970807,0.52192138432727,0.473753696882502,0.402757443568501,0.507180813302548,0.480982848244309,0.564362121731431,0.646767301624174,0.529782538026639
"2020-04-18",0.487466125894358,0.417431999207204,0.530108338157033,0.674236703565058,0.587440786111218,0.520501592680853,0.497734126586964,0.668393866919288,0.482932428085275,0.366665114728172,0.418497843773078,0.46013057364644,0.405781729865329,0.437698230281484,0.699787180952636,0.650435504716868,0.560992275905737,0.535784150698029,0.533010247750544,0.468303075507222,0.446122026832121,0.470228984557077,0.50915473106766,0.405702828830507,0.536596928734852,0.608002040533893,0.586416714502922,0.524411426809851,0.486439952593658,0.385720950961591,0.581888224724086,0.522740510150299,0.474435673404965,0.403461621948826,0.507906833783527,0.481687807371039,0.565052874947917,0.647426579537479,0.5306509224194
"2020-04-19",0.487941116844418,0.417883486769791,0.530422898415723,0.674653906677721,0.58782654348634,0.52095627834374,0.498172118271101,0.668816251218526,0.483482178892443,0.367096589232825,0.418793047993599,0.460576313914703,0.406227227570833,0.438163652500719,0.700201227657599,0.650872488543219,0.561448838458618,0.536400102934791,0.533464336519745,0.468764120478379,0.446598130867856,0.470668110848926,0.509723179914079,0.406056802850711,0.537055510043595,0.608446906533366,0.58688428358962,0.524895472250511,0.486926307349457,0.386179180498351,0.582339628405798,0.523301778293537,0.474908941959653,0.403916493848032,0.50836768293235,0.482116259114945,0.56549734521015,0.647848205920395,0.531285871893473
"2020-04-20",0.488382483685926,0.418300432947685,0.530702466612541,0.675037144252162,0.588167519642316,0.521381530561323,0.498570130367363,0.669206402190188,0.484017255374959,0.367497143725736,0.419049233029559,0.461033067986107,0.406644931311976,0.438590168828323,0.700548470508183,0.651266820829707,0.561877253625274,0.536990705361382,0.533895766563694,0.469208515162342,0.447048739080507,0.471080013948015,0.510275091389072,0.406383077137289,0.537505710316878,0.608830661349708,0.587293766005621,0.525324998426816,0.48735370882453,0.386582459047615,0.58273623096715,0.523811904697603,0.475346911252354,0.404354885055495,0.508801066906188,0.482522473580444,0.565922744620696,0.648248419102461,0.531892513646942
"2020-04-21",0.488821599212107,0.418729848507411,0.531016756240468,0.675438674971012,0.58855799542496,0.521851592677388,0.498975112705151,0.669608233912051,0.4845315390641,0.367886926157637,0.419325589204615,0.461472931790065,0.407073794456115,0.43904455610822,0.700907111124876,0.651644725377915,0.562293555062109,0.53757660128189,0.534309042956686,0.469643145330143,0.447503217493175,0.471478796724615,0.510840574707354,0.406731668551502,0.537959944100992,0.609257203696694,0.587738491335486,0.525788621249059,0.487795398438417,0.387016436006048,0.583169177566343,0.524341533044644,0.47578671323024,0.404776570328337,0.509243965102558,0.482930611637291,0.566351942531762,0.64864774452588,0.532498598132998
"2020-04-22",0.489316969296151,0.419204184494028,0.531329896156401,0.675848400813763,0.588947057127364,0.522348226754544,0.499400651811664,0.670039469643301,0.48512403491848,0.368332905137963,0.419645065844076,0.46196058535485,0.40753978913317,0.439536892599876,0.701309836159539,0.652075830731504,0.562779005271792,0.538225575528217,0.534785837341124,0.470144101493975,0.447986699424973,0.471977207568051,0.511454263971065,0.407100567729395,0.53842983838887,0.609729263746817,0.588184686056526,0.52626946155431,0.488276416518187,0.387460326377382,0.583650972785161,0.52491457511942,0.476258267466626,0.405241923021282,0.509730666946867,0.483369593516372,0.566805445019854,0.649096146154623,0.533163275050614
